id,"person_id","fylke_id","materiale",prosentlikhet
2101,"PTA","Bu","659 avstemninger siste der Per-Willy Amundsen deltok",35.51
2102,"PTA","Ho","659 avstemninger siste der Per-Willy Amundsen deltok",48.10
2103,"PTA","MR","659 avstemninger siste der Per-Willy Amundsen deltok",38.24
2104,"PTA","Øs","659 avstemninger siste der Per-Willy Amundsen deltok",38.09
2105,"PTA","Op","659 avstemninger siste der Per-Willy Amundsen deltok",26.40
2106,"PTA","Ro","659 avstemninger siste der Per-Willy Amundsen deltok",55.69
2107,"PTA","NT","659 avstemninger siste der Per-Willy Amundsen deltok",24.73
2108,"PTA","Fi","659 avstemninger siste der Per-Willy Amundsen deltok",37.03
2109,"PTA","He","659 avstemninger siste der Per-Willy Amundsen deltok",24.43
2110,"RAE","AA","510 avstemninger siste der Rigmor Andersen Eide deltok",65.88
2111,"RAE","VA","510 avstemninger siste der Rigmor Andersen Eide deltok",48.04
2112,"RAE","Te","510 avstemninger siste der Rigmor Andersen Eide deltok",56.67
2113,"RAE","Ve","510 avstemninger siste der Rigmor Andersen Eide deltok",47.25
2114,"RAE","No","510 avstemninger siste der Rigmor Andersen Eide deltok",54.71
2115,"RAE","Os","510 avstemninger siste der Rigmor Andersen Eide deltok",48.82
2116,"RAE","Ak","510 avstemninger siste der Rigmor Andersen Eide deltok",57.84
2117,"RAE","Tr","510 avstemninger siste der Rigmor Andersen Eide deltok",45.29
2118,"RAE","SF","510 avstemninger siste der Rigmor Andersen Eide deltok",50.78
2119,"RAE","ST","510 avstemninger siste der Rigmor Andersen Eide deltok",52.94
2120,"RAE","Bu","510 avstemninger siste der Rigmor Andersen Eide deltok",50.39
2121,"RAE","Ho","510 avstemninger siste der Rigmor Andersen Eide deltok",59.80
2122,"RAE","MR","510 avstemninger siste der Rigmor Andersen Eide deltok",59.41
2123,"RAE","Øs","510 avstemninger siste der Rigmor Andersen Eide deltok",54.90
2124,"RAE","Op","510 avstemninger siste der Rigmor Andersen Eide deltok",53.14
2125,"RAE","Ro","510 avstemninger siste der Rigmor Andersen Eide deltok",59.02
2126,"RAE","NT","510 avstemninger siste der Rigmor Andersen Eide deltok",46.27
2127,"RAE","Fi","510 avstemninger siste der Rigmor Andersen Eide deltok",44.90
2128,"RAE","He","510 avstemninger siste der Rigmor Andersen Eide deltok",51.37
2129,"RE","AA","768 avstemninger siste der Robert Eriksson deltok",46.88
2130,"RE","VA","768 avstemninger siste der Robert Eriksson deltok",35.16
2131,"RE","Te","768 avstemninger siste der Robert Eriksson deltok",31.90
2132,"RE","Ve","768 avstemninger siste der Robert Eriksson deltok",29.56
2133,"RE","No","768 avstemninger siste der Robert Eriksson deltok",26.43
2134,"RE","Os","768 avstemninger siste der Robert Eriksson deltok",33.46
2135,"RE","Ak","768 avstemninger siste der Robert Eriksson deltok",52.86
2136,"RE","Tr","768 avstemninger siste der Robert Eriksson deltok",30.99
2137,"RE","SF","768 avstemninger siste der Robert Eriksson deltok",33.72
2138,"RE","ST","768 avstemninger siste der Robert Eriksson deltok",25.00
2139,"RE","Bu","768 avstemninger siste der Robert Eriksson deltok",33.98
2140,"RE","Ho","768 avstemninger siste der Robert Eriksson deltok",39.32
2141,"RE","MR","768 avstemninger siste der Robert Eriksson deltok",36.46
2142,"RE","Øs","768 avstemninger siste der Robert Eriksson deltok",41.41
2143,"RE","Op","768 avstemninger siste der Robert Eriksson deltok",25.13
2144,"RE","Ro","768 avstemninger siste der Robert Eriksson deltok",50.39
2145,"RE","NT","768 avstemninger siste der Robert Eriksson deltok",28.39
2146,"RE","Fi","768 avstemninger siste der Robert Eriksson deltok",34.24
2147,"RE","He","768 avstemninger siste der Robert Eriksson deltok",24.87
2148,"SAF","AA","623 avstemninger siste der Svein Flåtten deltok",70.47
2149,"SAF","VA","623 avstemninger siste der Svein Flåtten deltok",48.64
2150,"SAF","Te","623 avstemninger siste der Svein Flåtten deltok",51.36
2151,"SAF","Ve","623 avstemninger siste der Svein Flåtten deltok",52.33
2152,"SAF","No","623 avstemninger siste der Svein Flåtten deltok",47.67
2153,"SAF","Os","623 avstemninger siste der Svein Flåtten deltok",56.66
2154,"SAF","Ak","623 avstemninger siste der Svein Flåtten deltok",78.97
2155,"SAF","Tr","623 avstemninger siste der Svein Flåtten deltok",49.12
2156,"SAF","SF","623 avstemninger siste der Svein Flåtten deltok",53.29
2157,"SAF","ST","623 avstemninger siste der Svein Flåtten deltok",45.10
2158,"SAF","Bu","623 avstemninger siste der Svein Flåtten deltok",55.70
2159,"SAF","Ho","623 avstemninger siste der Svein Flåtten deltok",61.64
2160,"SAF","MR","623 avstemninger siste der Svein Flåtten deltok",48.15
2161,"SAF","Øs","623 avstemninger siste der Svein Flåtten deltok",53.45
2162,"SAF","Op","623 avstemninger siste der Svein Flåtten deltok",44.78
2163,"SAF","Ro","623 avstemninger siste der Svein Flåtten deltok",74.48
2164,"SAF","NT","623 avstemninger siste der Svein Flåtten deltok",43.34
2165,"SAF","Fi","623 avstemninger siste der Svein Flåtten deltok",52.97
2166,"SAF","He","623 avstemninger siste der Svein Flåtten deltok",44.94
2167,"SAG","AA","723 avstemninger siste der Svein Gjelseth deltok",47.58
2168,"SAG","VA","723 avstemninger siste der Svein Gjelseth deltok",55.74
2169,"SAG","Øs","723 avstemninger siste der Svein Gjelseth deltok",61.00
2170,"SAG","Ve","723 avstemninger siste der Svein Gjelseth deltok",80.50
2171,"SAG","No","723 avstemninger siste der Svein Gjelseth deltok",88.38
2172,"SAG","Os","723 avstemninger siste der Svein Gjelseth deltok",73.86
2173,"SAG","Ak","723 avstemninger siste der Svein Gjelseth deltok",55.33
2174,"SAG","Ro","723 avstemninger siste der Svein Gjelseth deltok",53.11
2175,"SAG","Tr","723 avstemninger siste der Svein Gjelseth deltok",69.85
2176,"SAG","ST","723 avstemninger siste der Svein Gjelseth deltok",92.39
2177,"SAG","Bu","723 avstemninger siste der Svein Gjelseth deltok",72.89
2178,"SAG","Ho","723 avstemninger siste der Svein Gjelseth deltok",61.41
2179,"SAG","MR","723 avstemninger siste der Svein Gjelseth deltok",65.15
2180,"SAG","Fi","723 avstemninger siste der Svein Gjelseth deltok",73.31
2181,"SAG","Op","723 avstemninger siste der Svein Gjelseth deltok",93.36
2182,"SAG","Te","723 avstemninger siste der Svein Gjelseth deltok",66.25
2183,"SAG","NT","723 avstemninger siste der Svein Gjelseth deltok",80.77
2184,"SAG","SF","723 avstemninger siste der Svein Gjelseth deltok",75.10
2185,"SAG","He","723 avstemninger siste der Svein Gjelseth deltok",95.57
2186,"SHAR","AA","794 avstemninger siste der Svein Harberg deltok",74.56
2187,"SHAR","VA","794 avstemninger siste der Svein Harberg deltok",52.52
2188,"SHAR","Øs","794 avstemninger siste der Svein Harberg deltok",50.00
2189,"SHAR","Ve","794 avstemninger siste der Svein Harberg deltok",44.96
2190,"SHAR","No","794 avstemninger siste der Svein Harberg deltok",46.35
2191,"SHAR","Os","794 avstemninger siste der Svein Harberg deltok",54.41
2192,"SHAR","Ak","794 avstemninger siste der Svein Harberg deltok",74.31
2193,"SHAR","Ro","794 avstemninger siste der Svein Harberg deltok",70.40
2194,"SHAR","Tr","794 avstemninger siste der Svein Harberg deltok",48.36
2195,"SHAR","ST","794 avstemninger siste der Svein Harberg deltok",43.32
2196,"SHAR","Bu","794 avstemninger siste der Svein Harberg deltok",52.77
2197,"SHAR","Ho","794 avstemninger siste der Svein Harberg deltok",61.34
2198,"SHAR","MR","794 avstemninger siste der Svein Harberg deltok",49.75
2199,"SHAR","Fi","794 avstemninger siste der Svein Harberg deltok",48.49
2200,"SHAR","Op","794 avstemninger siste der Svein Harberg deltok",44.84
2201,"SHAR","Te","794 avstemninger siste der Svein Harberg deltok",49.75
2202,"SHAR","NT","794 avstemninger siste der Svein Harberg deltok",41.81
2203,"SHAR","SF","794 avstemninger siste der Svein Harberg deltok",52.14
2204,"SHAR","He","794 avstemninger siste der Svein Harberg deltok",43.45
2205,"SHK","AA","731 avstemninger siste der Solveig Horne deltok",51.44
2206,"SHK","VA","731 avstemninger siste der Solveig Horne deltok",34.47
2207,"SHK","Te","731 avstemninger siste der Solveig Horne deltok",28.45
2208,"SHK","Ve","731 avstemninger siste der Solveig Horne deltok",29.82
2209,"SHK","No","731 avstemninger siste der Solveig Horne deltok",29.69
2210,"SHK","Os","731 avstemninger siste der Solveig Horne deltok",33.38
2211,"SHK","Ak","731 avstemninger siste der Solveig Horne deltok",53.63
2212,"SHK","Tr","731 avstemninger siste der Solveig Horne deltok",29.69
2213,"SHK","SF","731 avstemninger siste der Solveig Horne deltok",38.17
2214,"SHK","ST","731 avstemninger siste der Solveig Horne deltok",25.72
2215,"SHK","Bu","731 avstemninger siste der Solveig Horne deltok",35.43
2216,"SHK","Ho","731 avstemninger siste der Solveig Horne deltok",43.37
2217,"SHK","MR","731 avstemninger siste der Solveig Horne deltok",40.63
2218,"SHK","Øs","731 avstemninger siste der Solveig Horne deltok",41.18
2219,"SHK","Op","731 avstemninger siste der Solveig Horne deltok",25.85
2220,"SHK","Ro","731 avstemninger siste der Solveig Horne deltok",57.87
2221,"SHK","NT","731 avstemninger siste der Solveig Horne deltok",26.95
2222,"SHK","Fi","731 avstemninger siste der Solveig Horne deltok",36.39
2223,"SHK","He","731 avstemninger siste der Solveig Horne deltok",24.90
2224,"SIVJ","AA","41 avstemninger siste der Siv Jensen deltok",48.78
2225,"SIVJ","VA","41 avstemninger siste der Siv Jensen deltok",53.66
2226,"SIVJ","Te","41 avstemninger siste der Siv Jensen deltok",43.90
2227,"SIVJ","Ve","41 avstemninger siste der Siv Jensen deltok",53.66
2228,"SIVJ","No","41 avstemninger siste der Siv Jensen deltok",60.98
2229,"SIVJ","Os","41 avstemninger siste der Siv Jensen deltok",46.34
2230,"SIVJ","Ak","41 avstemninger siste der Siv Jensen deltok",73.17
2231,"SIVJ","Tr","41 avstemninger siste der Siv Jensen deltok",58.54
2232,"SIVJ","SF","41 avstemninger siste der Siv Jensen deltok",41.46
2233,"SIVJ","ST","41 avstemninger siste der Siv Jensen deltok",48.78
2234,"SIVJ","Bu","41 avstemninger siste der Siv Jensen deltok",46.34
2235,"SIVJ","Ho","41 avstemninger siste der Siv Jensen deltok",48.78
2236,"SIVJ","MR","41 avstemninger siste der Siv Jensen deltok",63.41
2237,"SIVJ","Øs","41 avstemninger siste der Siv Jensen deltok",65.85
2238,"SIVJ","Op","41 avstemninger siste der Siv Jensen deltok",43.90
2239,"SIVJ","Ro","41 avstemninger siste der Siv Jensen deltok",56.10
2240,"SIVJ","NT","41 avstemninger siste der Siv Jensen deltok",51.22
2241,"SIVJ","Fi","41 avstemninger siste der Siv Jensen deltok",48.78
2242,"SIVJ","He","41 avstemninger siste der Siv Jensen deltok",43.90
2243,"SME","AA","625 avstemninger siste der Siri A. Meling deltok",67.36
2244,"SME","VA","625 avstemninger siste der Siri A. Meling deltok",50.08
2245,"SME","Te","625 avstemninger siste der Siri A. Meling deltok",54.08
2246,"SME","Ve","625 avstemninger siste der Siri A. Meling deltok",43.52
2247,"SME","No","625 avstemninger siste der Siri A. Meling deltok",45.44
2248,"SME","Os","625 avstemninger siste der Siri A. Meling deltok",54.08
2249,"SME","Ak","625 avstemninger siste der Siri A. Meling deltok",69.12
2250,"SME","Tr","625 avstemninger siste der Siri A. Meling deltok",46.24
2251,"SME","SF","625 avstemninger siste der Siri A. Meling deltok",47.84
2252,"SME","ST","625 avstemninger siste der Siri A. Meling deltok",44.16
2253,"SME","Bu","625 avstemninger siste der Siri A. Meling deltok",55.84
2254,"SME","Ho","625 avstemninger siste der Siri A. Meling deltok",59.84
2255,"SME","MR","625 avstemninger siste der Siri A. Meling deltok",52.00
2256,"SME","Øs","625 avstemninger siste der Siri A. Meling deltok",51.68
2257,"SME","Op","625 avstemninger siste der Siri A. Meling deltok",44.48
2258,"SME","Ro","625 avstemninger siste der Siri A. Meling deltok",81.12
2259,"SME","NT","625 avstemninger siste der Siri A. Meling deltok",44.48
2260,"SME","Fi","625 avstemninger siste der Siri A. Meling deltok",53.92
2261,"SME","He","625 avstemninger siste der Siri A. Meling deltok",44.80
2262,"SMY","AA","357 avstemninger siste der Sverre Myrli deltok",49.02
2263,"SMY","VA","357 avstemninger siste der Sverre Myrli deltok",62.75
2264,"SMY","Ro","357 avstemninger siste der Sverre Myrli deltok",61.90
2265,"SMY","Ve","357 avstemninger siste der Sverre Myrli deltok",82.07
2266,"SMY","No","357 avstemninger siste der Sverre Myrli deltok",89.64
2267,"SMY","Os","357 avstemninger siste der Sverre Myrli deltok",70.03
2268,"SMY","Ak","357 avstemninger siste der Sverre Myrli deltok",67.23
2269,"SMY","Tr","357 avstemninger siste der Sverre Myrli deltok",80.11
2270,"SMY","SF","357 avstemninger siste der Sverre Myrli deltok",86.27
2271,"SMY","ST","357 avstemninger siste der Sverre Myrli deltok",96.64
2272,"SMY","Bu","357 avstemninger siste der Sverre Myrli deltok",89.08
2273,"SMY","Ho","357 avstemninger siste der Sverre Myrli deltok",66.39
2274,"SMY","MR","357 avstemninger siste der Sverre Myrli deltok",56.86
2275,"SMY","Øs","357 avstemninger siste der Sverre Myrli deltok",71.43
2276,"SMY","Op","357 avstemninger siste der Sverre Myrli deltok",86.55
2277,"SMY","Te","357 avstemninger siste der Sverre Myrli deltok",81.79
2278,"SMY","NT","357 avstemninger siste der Sverre Myrli deltok",80.95
2279,"SMY","Fi","357 avstemninger siste der Sverre Myrli deltok",61.90
2280,"SMY","He","357 avstemninger siste der Sverre Myrli deltok",98.88
2281,"SNV","AA","560 avstemninger siste der Snorre Serigstad Valen deltok",48.21
2282,"SNV","VA","560 avstemninger siste der Snorre Serigstad Valen deltok",58.04
2283,"SNV","Øs","560 avstemninger siste der Snorre Serigstad Valen deltok",62.32
2284,"SNV","Ve","560 avstemninger siste der Snorre Serigstad Valen deltok",88.57
2285,"SNV","No","560 avstemninger siste der Snorre Serigstad Valen deltok",90.89
2286,"SNV","Os","560 avstemninger siste der Snorre Serigstad Valen deltok",68.39
2287,"SNV","Ak","560 avstemninger siste der Snorre Serigstad Valen deltok",55.89
2288,"SNV","Ro","560 avstemninger siste der Snorre Serigstad Valen deltok",53.21
2289,"SNV","Tr","560 avstemninger siste der Snorre Serigstad Valen deltok",75.89
2290,"SNV","ST","560 avstemninger siste der Snorre Serigstad Valen deltok",95.89
2291,"SNV","Bu","560 avstemninger siste der Snorre Serigstad Valen deltok",73.04
2292,"SNV","Ho","560 avstemninger siste der Snorre Serigstad Valen deltok",64.82
2293,"SNV","MR","560 avstemninger siste der Snorre Serigstad Valen deltok",59.29
2294,"SNV","Fi","560 avstemninger siste der Snorre Serigstad Valen deltok",65.54
2295,"SNV","Op","560 avstemninger siste der Snorre Serigstad Valen deltok",92.68
2296,"SNV","Te","560 avstemninger siste der Snorre Serigstad Valen deltok",69.11
2297,"SNV","NT","560 avstemninger siste der Snorre Serigstad Valen deltok",85.18
2298,"SNV","SF","560 avstemninger siste der Snorre Serigstad Valen deltok",77.32
2299,"SNV","He","560 avstemninger siste der Snorre Serigstad Valen deltok",93.75
2300,"SOH","AA","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",45.91
2301,"SOH","VA","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",61.01
2302,"SOH","Te","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",79.09
2303,"SOH","Ve","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",81.45
2304,"SOH","No","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",91.04
2305,"SOH","Os","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",70.28
2306,"SOH","Ak","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",57.70
2307,"SOH","Tr","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",76.73
2308,"SOH","SF","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",70.60
2309,"SOH","ST","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",92.45
2310,"SOH","Bu","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",72.33
2311,"SOH","Ho","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",59.59
2312,"SOH","MR","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",65.88
2313,"SOH","Øs","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",64.31
2314,"SOH","Op","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",93.71
2315,"SOH","Ro","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",59.12
2316,"SOH","NT","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",84.28
2317,"SOH","Fi","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",68.55
2318,"SOH","He","636 avstemninger siste der Sigvald Oppebøen Hansen deltok",97.48
2319,"SOM","AA","687 avstemninger siste der Sonja Mandt deltok",48.33
2320,"SOM","VA","687 avstemninger siste der Sonja Mandt deltok",58.22
2321,"SOM","Øs","687 avstemninger siste der Sonja Mandt deltok",67.39
2322,"SOM","Ve","687 avstemninger siste der Sonja Mandt deltok",91.41
2323,"SOM","No","687 avstemninger siste der Sonja Mandt deltok",91.99
2324,"SOM","Os","687 avstemninger siste der Sonja Mandt deltok",73.51
2325,"SOM","Ak","687 avstemninger siste der Sonja Mandt deltok",60.55
2326,"SOM","Ro","687 avstemninger siste der Sonja Mandt deltok",58.52
2327,"SOM","Tr","687 avstemninger siste der Sonja Mandt deltok",73.80
2328,"SOM","ST","687 avstemninger siste der Sonja Mandt deltok",94.91
2329,"SOM","Bu","687 avstemninger siste der Sonja Mandt deltok",70.45
2330,"SOM","Ho","687 avstemninger siste der Sonja Mandt deltok",67.25
2331,"SOM","MR","687 avstemninger siste der Sonja Mandt deltok",62.45
2332,"SOM","Fi","687 avstemninger siste der Sonja Mandt deltok",68.70
2333,"SOM","Op","687 avstemninger siste der Sonja Mandt deltok",96.22
2334,"SOM","Te","687 avstemninger siste der Sonja Mandt deltok",70.89
2335,"SOM","NT","687 avstemninger siste der Sonja Mandt deltok",87.34
2336,"SOM","SF","687 avstemninger siste der Sonja Mandt deltok",76.42
2337,"SOM","He","687 avstemninger siste der Sonja Mandt deltok",94.18
2338,"SONS","AA","806 avstemninger siste der Sonja Irene Sjøli deltok",69.23
2339,"SONS","VA","806 avstemninger siste der Sonja Irene Sjøli deltok",49.50
2340,"SONS","Te","806 avstemninger siste der Sonja Irene Sjøli deltok",50.50
2341,"SONS","Ve","806 avstemninger siste der Sonja Irene Sjøli deltok",45.66
2342,"SONS","No","806 avstemninger siste der Sonja Irene Sjøli deltok",47.77
