id,saker_id,emne_id
116014,49364,11
116015,49364,14
116016,49364,16
116017,49364,19
116018,49365,11
116019,49365,13
116020,49365,163
116021,49365,173
116022,49365,187
116023,49365,192
115726,49366,42
115727,49366,43
115728,49366,134
115729,49366,135
115730,49366,184
115866,49368,6
115867,49368,142
116078,49370,31
116079,49370,32
116080,49370,33
116081,49370,158
115284,49372,32
115285,49372,183
115792,49373,32
115793,49373,34
115794,49373,49
115795,49373,61
115796,49373,183
116807,49379,59
116808,49379,193
116809,49381,59
116810,49381,193
116811,49382,59
116812,49382,193
116813,49383,59
116814,49383,193
116368,49386,6
116369,49386,124
116370,49386,151
116371,49386,163
116372,49386,167
116373,49386,221
116233,49387,2
116234,49387,106
116235,49387,107
116449,49388,23
116450,49388,139
116343,49409,2
116344,49409,47
116345,49409,189
115930,49414,113
115931,49414,119
116102,49415,11
116103,49415,18
116104,49415,82
116105,49415,141
116106,49415,184
116107,49415,187
116025,49418,18
116026,49418,184
116146,49419,40
116147,49419,41
116148,49419,42
116149,49422,5
116150,49422,32
116151,49422,40
116152,49422,43
116153,49422,52
116154,49422,95
116155,49422,159
116156,49422,184
116362,49424,11
116363,49424,17
116364,49424,141
116365,49424,151
116366,49424,163
116367,49424,203
116815,49444,2
116816,49444,47
116357,49464,29
116358,49464,83
116359,49464,151
116360,49464,155
116361,49464,187
116124,49467,2
116125,49467,6
116126,49467,122
116127,49467,163
116128,49467,167
116129,49467,179
116346,49468,2
116347,49468,47
116228,49471,61
116229,49471,63
115731,49480,22
115732,49480,59
115733,49480,143
115734,49480,163
115735,49488,31
115736,49488,32
115737,49488,40
115738,49488,41
115739,49488,105
115740,49488,163
115741,49488,167
116157,49500,31
116158,49500,32
116159,49500,105
116160,49500,163
116161,49500,167
116379,49512,4
116380,49512,23
116381,49512,71
116382,49512,139
116547,49520,2
116548,49520,21
116549,49520,109
116550,49520,139
116551,49520,163
116552,49520,173
116417,49521,58
116418,49521,163
116419,49521,176
116420,49521,187
116724,49536,22
116725,49536,26
116726,49536,151
116727,49536,163
116089,49544,61
116090,49544,63
116082,49548,163
116083,49548,172
116084,49548,187
116703,49550,6
116704,49550,122
116130,49573,163
116131,49573,174
116700,49576,26
116701,49576,151
116702,49576,222
116175,49587,81
116176,49587,187
116539,49597,2
116540,49597,11
116541,49597,15
116542,49597,61
116543,49597,141
116544,49597,179
116545,49627,136
116546,49627,184
116272,49644,46
116273,49644,69
116274,49644,128
116275,49644,131
116276,49644,139
116374,49645,4
116375,49645,21
116376,49645,71
116377,49645,75
116378,49645,139
116525,49666,2
116526,49666,11
116527,49666,12
116528,49666,17
116529,49666,141
116530,49666,163
116531,49666,173
116532,49666,179
116533,49667,2
116534,49667,11
116535,49667,12
116536,49667,17
116537,49667,141
116538,49667,179
116162,49675,6
116163,49675,32
116164,49675,124
116165,49675,158
116169,49676,2
116170,49676,81
116171,49676,106
116172,49676,143
116173,49676,146
116174,49676,187
116094,49681,32
116095,49681,143
116096,49681,145
115806,49697,29
115807,49697,32
115808,49697,34
115809,49697,151
115810,49697,183
116238,49698,6
116239,49698,68
116240,49698,121
115891,49699,6
115892,49699,121
115893,49699,136
115894,49699,184
115991,49701,10
115992,49701,11
115993,49701,16
115994,49701,19
116195,49702,4
116196,49702,75
116197,49702,83
116198,49702,187
116199,49702,191
116603,49727,40
116604,49727,43
116185,49736,10
116186,49736,11
116187,49736,32
116188,49736,35
116189,49736,44
116190,49736,61
116191,49736,141
116192,49736,155
116193,49736,186
116194,49736,188
116097,49756,11
116098,49756,40
116099,49756,43
116100,49756,163
116101,49756,200
115804,49786,40
115805,49786,42
116200,49787,10
116201,49787,38
116202,49787,49
116203,49787,61
116204,49787,81
116205,49787,184
116206,49787,187
116564,49821,184
116565,49822,23
116566,49822,139
116567,49823,184
116568,49824,23
116569,49824,139
116570,49824,184
116571,49825,23
116572,49825,113
116573,49825,114
116574,49825,139
116575,49825,184
116576,49826,23
116577,49826,139
116578,49828,23
116579,49828,139
115833,49830,2
115834,49830,21
115835,49830,23
115836,49830,47
115837,49830,139
115838,49830,189
115915,49831,4
115916,49831,71
115917,49831,163
115918,49831,171
115689,49836,5
115690,49836,24
115691,49836,40
115692,49836,44
115693,49836,94
115694,49836,95
115695,49836,155
116091,49851,46
116092,49851,129
116093,49851,133
115963,49852,46
115964,49852,113
115965,49852,114
115966,49852,155
115967,49852,157
115968,49852,196
115919,49853,112
115920,49853,113
115828,49875,61
115829,49875,64
115830,49875,65
116559,49882,59
116560,49882,163
116561,49882,168
116562,49882,177
116563,49882,180
116088,49887,8
115955,49897,18
115956,49897,52
115957,49897,155
115958,49897,184
116182,49898,58
116183,49898,113
116184,49898,187
116355,49899,11
116356,49899,15
116009,49903,151
116010,49903,153
116011,49903,155
116447,49912,5
116448,49912,94
115811,49933,32
115812,49933,34
115813,49933,49
115814,49933,61
115815,49933,183
116253,49936,59
116254,49936,163
116255,49936,167
116256,49936,168
116257,49936,174
116258,49936,177
115985,49961,11
115986,49961,17
115987,49961,59
115988,49961,141
115989,49961,151
115990,49961,203
116132,49962,163
116133,49962,173
116421,49964,11
116422,49964,141
116423,49965,11
116424,49965,141
116425,49965,163
116426,49965,173
116427,49966,11
116428,49966,17
116429,49966,141
116430,49966,163
116431,49966,173
116432,49967,11
116433,49967,141
116434,49968,11
116435,49968,141
116436,49968,163
116437,49968,173
116438,49969,113
116439,49970,113
116440,49971,113
115831,49972,163
115832,49972,177
115969,49975,21
115970,49975,139
115971,49975,143
115972,49975,146
115973,49976,11
115974,49976,16
115975,49976,19
115976,49976,163
115977,49976,166
115978,49977,11
115979,49977,16
115980,49977,19
115981,49977,163
115982,49977,173
115983,49978,46
115984,49978,132
115899,49979,2
115900,49979,109
115901,49979,113
115902,49979,119
115903,49979,155
115904,49979,157
115905,49979,223
116142,49983,2
116143,49983,31
116144,49983,32
116145,49983,179
116441,49985,11
116442,49985,141
116443,49986,11
116444,49986,141
116445,49987,11
116446,49987,141
115471,50001,10
115472,50001,49
115473,50001,61
115474,50001,186
115434,50024,155
116038,50026,10
116039,50026,49
116040,50026,61
116041,50026,186
116070,50031,40
116071,50031,41
116268,50033,10
116269,50033,211
116270,50034,10
116271,50034,211
116117,50045,163
116118,50045,167
116119,50045,170
116072,50064,52
116073,50064,58
116074,50064,184
116075,50064,187
115684,50083,87
115685,50083,163
115686,50083,173
115687,50083,187
115688,50083,192
116217,50084,86
116218,50084,138
116219,50084,184
116220,50084,187
115895,50085,23
115896,50085,139
116134,50089,163
116135,50089,166
116136,50089,173
115897,50096,6
115898,50096,121
116348,50099,26
116349,50099,151
116350,50099,163
116351,50099,177
116352,50100,26
116353,50100,151
116354,50100,203
116264,50104,97
116265,50104,113
116266,50105,97
116267,50105,113
115822,50106,61
115823,50106,63
115824,50106,66
115825,50108,61
115826,50108,63
115827,50108,66
116137,50117,163
116138,50117,173
116139,50118,22
116140,50118,163
115682,50134,37
115683,50134,184
115522,50135,32
115523,50135,33
116044,50149,2
116045,50149,47
116046,50149,189
116262,50158,97
116263,50158,113
115816,50161,40
115817,50161,43
115432,50166,18
115433,50166,184
115995,50167,28
115996,50167,151
116141,50169,163
116259,50177,26
116260,50177,151
116261,50177,203
115492,50181,32
115493,50181,34
115494,50181,40
115495,50181,42
115496,50181,45
115497,50181,158
115498,50181,183
115499,50181,212
116062,50182,58
116063,50182,135
116064,50182,184
116065,50182,187
116066,50186,54
116067,50186,163
116068,50186,166
116069,50186,187
115909,50187,2
115910,50187,11
115911,50187,15
115912,50187,61
115913,50187,141
115914,50187,179
115818,50188,4
115819,50188,163
115820,50188,173
115821,50188,190
115906,50189,4
115907,50189,75
115908,50189,190
116047,50190,2
116048,50190,47
116049,50190,189
116050,50191,2
116051,50191,189
115746,50205,59
115747,50205,193
115531,50210,5
115532,50210,10
115533,50210,50
115534,50210,59
115535,50210,186
115536,50210,187
115537,50210,193
115538,50210,205
115565,50219,10
115566,50219,186
116052,50220,44
116053,50220,155
115365,50222,49
115366,50222,52
115367,50222,61
115368,50222,184
115666,50223,21
115667,50223,58
115668,50223,80
115669,50223,139
115670,50223,187
115671,50223,191
116007,50260,29
116008,50260,151
115672,50263,57
115673,50263,187
116003,50264,11
116004,50264,40
116005,50264,43
116006,50264,141
116042,50265,2
116043,50265,189
115674,50271,4
115675,50271,10
115676,50271,29
115677,50271,74
115678,50271,88
115679,50271,151
115680,50271,186
115681,50271,187
115997,50282,8
115998,50282,22
115999,50282,29
116000,50282,151
116001,50282,163
116002,50282,175
116212,50283,59
116213,50283,163
116214,50283,168
116215,50283,177
116216,50283,180
115524,50298,32
115525,50298,143
115526,50298,145
115527,50298,183
116115,50319,163
116116,50319,173
115528,50323,6
115529,50323,127
115530,50323,142
116207,50324,11
116208,50324,141
116209,50324,151
116210,50324,203
116211,50324,222
115421,50327,6
115422,50327,11
115423,50327,12
115424,50327,122
115748,50341,54
115749,50341,163
115750,50341,166
115751,50341,187
115297,50342,4
115298,50342,11
115299,50342,71
115300,50342,181
115932,50343,4
115933,50343,190
116054,50369,58
116055,50369,187
115331,50376,11
115332,50376,15
115333,50376,181
115648,50427,2
115649,50427,21
115650,50427,47
115651,50427,139
115652,50427,187
115653,50427,191
115871,50428,53
115872,50428,57
115873,50428,58
115874,50428,80
115875,50428,81
115876,50428,82
115877,50428,187
115878,50428,191
115879,50429,81
115880,50429,187
115338,50431,53
115339,50431,136
115340,50431,139
115341,50431,140
115342,50431,184
115343,50431,187
115881,50445,2
115882,50445,47
115369,50456,61
115370,50456,83
115371,50456,187
115464,50457,32
115465,50457,45
115466,50457,57
115467,50457,113
115468,50457,114
115469,50457,159
115470,50457,187
116113,50461,151
116114,50461,203
115309,50475,113
115310,50475,114
115372,50478,61
115373,50478,66
115752,50481,54
115753,50481,163
115754,50481,166
115755,50481,187
115756,50482,54
115757,50482,163
115758,50482,166
115759,50482,187
115383,50483,5
115384,50483,11
115385,50483,17
115386,50483,95
115387,50483,155
115868,50484,2
115869,50484,111
115870,50484,189
115934,50542,10
115935,50542,40
115936,50542,186
115937,50543,10
115938,50543,40
115939,50543,186
115940,50544,10
115941,50544,40
115942,50544,186
115943,50545,31
115944,50545,32
116056,50576,59
116057,50576,151
116058,50576,163
116059,50576,180
116060,50576,193
116061,50576,203
115775,50591,10
115776,50591,44
115777,50591,49
115778,50591,61
115779,50591,155
115780,50591,186
115945,50592,58
115946,50592,187
115947,50593,58
115948,50593,187
115949,50594,58
115950,50594,187
115951,50595,58
115952,50595,187
115500,50599,32
115501,50599,183
115311,50602,83
115312,50602,98
115313,50602,113
115314,50602,114
115315,50602,155
115316,50602,184
115317,50602,187
115542,50605,5
115543,50605,18
115544,50605,113
115545,50605,184
115788,50675,10
115789,50675,186
115760,50676,18
115761,50676,184
115327,50689,29
115328,50689,59
115329,50689,60
115330,50689,151
115762,50698,1
115763,50698,105
115764,50699,1
115765,50699,105
115766,50700,1
115767,50700,105
115768,50701,52
115769,50701,184
115770,50702,155
115771,50703,4
115772,50704,4
115773,50705,23
115774,50705,139
115286,50717,39
115287,50717,163
115288,50717,167
115289,50717,184
115303,50718,57
115304,50718,58
115305,50718,113
115306,50718,114
115307,50718,115
115308,50718,187
115883,50719,61
115884,50719,63
115885,50719,64
115265,50728,10
115266,50728,48
115275,50730,11
115276,50730,141
115781,50732,4
115782,50732,71
115783,50733,5
115784,50733,25
115785,50733,26
115786,50733,95
115787,50733,151
115243,50778,40
115244,50778,41
115245,50778,43
115246,50778,163
115247,50778,167
115600,50779,26
115601,50779,151
115602,50779,203
115603,50780,10
115604,50780,61
115605,50781,61
115606,50782,61
115607,50782,64
115608,50783,61
115609,50783,64
115610,50784,52
115611,50784,61
115612,50784,184
115613,50785,10
115614,50785,48
115615,50785,52
115616,50785,184
115617,50786,61
115618,50787,10
115619,50787,48
115620,50787,61
115621,50787,64
115622,50788,61
115623,50788,64
115624,50789,10
115625,50789,49
115626,50789,61
115627,50789,186
115628,50790,61
115629,50791,57
115630,50791,187
115631,50794,53
115632,50794,187
115633,50795,53
115634,50795,187
115635,50796,53
115636,50796,187
115637,50797,53
115638,50797,187
115639,50798,6
115640,50798,142
115641,50799,4
115642,50799,190
115318,50815,11
115319,50815,17
115320,50815,141
115321,50815,151
115322,50815,203
115539,50829,151
115540,50829,153
115541,50829,155
115260,50830,61
115425,50831,6
115426,50831,70
115427,50831,163
115428,50831,171
115643,50832,151
115644,50832,203
115645,50832,222
115429,50833,2
115430,50833,6
115431,50833,179
115267,50836,5
115268,50836,7
115646,50863,23
115647,50863,139
115447,50864,6
115448,50864,32
115449,50864,183
115397,50865,10
115398,50865,31
115399,50865,32
115400,50865,57
115401,50865,61
115402,50865,62
115403,50865,81
115404,50865,187
115405,50865,212
115475,50866,11
115476,50866,15
115477,50866,21
115478,50866,139
115479,50866,143
115480,50866,146
115235,50867,29
115236,50867,59
115237,50867,60
115238,50867,151
115261,50868,10
115262,50868,48
115263,50868,52
115264,50868,184
115301,50870,40
115302,50870,42
115388,50871,11
115389,50871,12
115390,50871,40
115391,50871,43
115392,50872,18
115393,50872,40
115394,50872,163
115395,50872,173
115396,50872,184
115269,50876,5
115270,50876,7
115271,50876,11
115272,50876,49
115273,50876,61
115274,50876,141
115561,50877,10
115562,50877,26
115563,50877,151
115564,50877,186
115406,50878,11
115407,50878,141
115450,50879,40
115451,50879,42
115484,50935,21
115485,50935,139
115486,50935,143
115487,50935,146
115488,50935,163
115489,50935,166
115277,50936,5
115278,50936,11
115279,50936,12
115280,50936,94
115281,50936,95
115557,50937,87
115558,50937,163
115559,50937,173
115560,50937,187
115570,50938,54
115571,50938,163
115572,50938,166
115573,50938,187
115507,50939,163
115508,50939,172
115355,50940,11
115356,50940,14
115357,50940,16
115358,50940,40
115359,50940,43
115360,50940,141
115408,50941,11
115409,50941,141
115410,50941,163
115411,50941,166
115412,50941,171
115413,50941,173
115414,50942,11
115415,50942,13
115416,50942,14
115417,50942,141
115418,50942,163
115419,50942,171
115420,50942,173
115378,50943,11
115379,50943,18
115380,50943,19
115381,50943,141
115382,50943,184
115374,50944,18
115375,50944,40
115376,50944,41
115377,50944,184
115361,50945,11
115362,50945,15
115363,50945,163
115364,50945,176
115282,50946,52
115283,50946,184
115518,50947,143
115519,50947,146
115520,50947,163
115521,50947,173
115509,50948,2
115510,50948,109
115511,50948,163
115512,50948,171
115513,50948,187
115514,50948,192
115290,50949,4
115291,50949,21
115292,50949,74
115293,50949,113
115294,50949,114
115295,50949,139
115296,50949,190
115546,51029,2
115547,51029,31
115548,51029,32
115549,51029,37
115550,51029,47
115551,51029,52
115552,51029,184
115239,51091,5
115240,51091,45
115241,51091,94
115242,51091,205
115344,51092,6
115345,51092,21
115346,51092,23
115347,51092,121
115348,51092,139
115349,51092,163
115350,51092,176
115351,51128,113
115352,51128,114
115353,51128,187
115354,51128,192
115452,51171,1
115453,51171,6
115454,51171,29
115455,51171,105
115456,51171,121
115457,51171,151
115458,51172,29
115459,51172,61
115460,51172,63
115461,51172,151
115462,51172,155
115463,51172,157
115553,51185,163
115554,51185,173
115555,51185,187
115556,51185,192
120521,51207,25
120522,51207,151
120359,51208,185
120360,51208,187
115505,51214,163
115506,51214,168
115490,51215,8
115491,51215,91
115567,51216,59
115568,51216,163
115569,51216,177
115597,51239,151
115598,51239,203
115599,51239,222
115576,51250,1
115577,51250,6
115578,51250,11
115579,51250,12
115580,51250,19
115581,51250,25
115582,51250,37
115583,51250,51
115584,51250,59
115585,51250,61
115586,51250,105
115587,51250,121
115588,51250,135
115589,51250,141
115590,51250,151
115591,51250,155
115592,51250,157
115593,51250,181
115594,51250,184
115595,51250,185
115596,51250,187
115248,51251,5
115249,51251,7
115250,51251,10
115251,51251,32
115252,51251,38
115253,51251,40
115254,51251,41
115255,51251,58
115256,51251,61
115257,51251,184
115258,51251,187
115259,51251,188
115574,51252,6
115575,51252,127
119408,51374,57
119409,51374,87
119410,51374,187
120361,51378,10
120362,51378,15
120363,51378,42
120364,51378,185
120365,51378,186
120366,51378,187
120367,51378,203
120368,51380,2
120369,51380,3
120370,51380,4
120371,51380,6
120372,51380,8
120373,51380,10
120374,51380,11
120375,51380,13
120376,51380,21
120377,51380,23
120378,51380,46
120379,51380,47
120380,51380,49
120381,51380,57
120382,51380,58
120383,51380,61
120384,51380,69
120385,51380,70
120386,51380,71
120387,51380,80
120388,51380,81
120389,51380,82
120390,51380,86
120391,51380,87
120392,51380,89
120393,51380,92
120394,51380,99
120395,51380,107
120396,51380,109
120397,51380,113
120398,51380,114
120399,51380,115
120400,51380,119
120401,51380,128
120402,51380,134
120403,51380,135
120404,51380,139
120405,51380,142
120406,51380,143
120407,51380,146
120408,51380,155
120409,51380,157
120410,51380,163
120411,51380,176
120412,51380,178
120413,51380,179
120414,51380,184
120415,51380,185
120416,51380,186
120417,51380,187
120418,51380,188
120419,51380,190
120420,51380,191
120421,51380,196
120422,51380,211
120423,51380,220
120424,51380,223
120425,51381,10
120426,51381,11
120427,51381,12
120428,51381,53
120429,51381,57
120430,51381,58
120431,51381,80
120432,51381,81
120433,51381,135
120434,51381,184
120435,51381,185
120436,51381,186
120437,51381,187
120438,51381,191
120439,51381,211
119695,51382,2
119696,51382,4
119697,51382,10
119698,51382,11
119699,51382,21
119700,51382,22
119701,51382,32
119702,51382,36
119703,51382,44
119704,51382,45
119705,51382,46
119706,51382,51
119707,51382,53
119708,51382,61
119709,51382,71
119710,51382,74
119711,51382,80
119712,51382,81
119713,51382,82
119714,51382,86
119715,51382,87
119716,51382,88
119717,51382,89
119718,51382,99
119719,51382,109
119720,51382,113
119721,51382,114
119722,51382,119
119723,51382,134
119724,51382,135
119725,51382,138
119726,51382,139
119727,51382,155
119728,51382,157
119729,51382,163
119730,51382,173
119731,51382,174
119732,51382,184
119733,51382,185
119734,51382,186
119735,51382,187
119736,51382,189
119737,51382,195
119738,51382,196
119739,51382,220
119740,51382,223
120316,51383,11
120317,51383,12
120318,51383,13
120319,51383,15
120320,51383,16
120321,51383,17
120322,51383,18
120323,51383,19
120324,51383,22
120325,51383,28
120326,51383,45
120327,51383,46
120328,51383,51
120329,51383,135
120330,51383,141
120331,51383,155
120332,51383,163
120333,51383,165
120334,51383,173
120335,51383,181
120336,51383,184
120337,51383,185
120338,51383,187
120339,51383,198
119917,51384,6
119918,51384,11
119919,51384,15
119920,51384,18
119921,51384,21
119922,51384,22
119923,51384,24
119924,51384,25
119925,51384,45
119926,51384,46
119927,51384,51
119928,51384,59
119929,51384,60
119930,51384,93
119931,51384,99
119932,51384,113
119933,51384,114
119934,51384,121
119935,51384,139
119936,51384,151
119937,51384,155
119938,51384,163
119939,51384,167
119940,51384,168
119941,51384,169
119942,51384,170
119943,51384,171
119944,51384,172
119945,51384,173
119946,51384,174
119947,51384,175
119948,51384,176
119949,51384,177
119950,51384,180
119951,51384,181
119952,51384,182
119953,51384,184
119954,51384,185
119955,51384,187
119956,51384,193
119957,51384,200
119741,51385,4
119742,51385,5
119743,51385,6
119744,51385,7
119745,51385,8
119746,51385,9
119747,51385,20
119748,51385,21
119749,51385,22
119750,51385,23
119751,51385,45
119752,51385,46
119753,51385,51
119754,51385,61
119755,51385,69
119756,51385,71
119757,51385,80
119758,51385,83
119759,51385,86
119760,51385,91
119761,51385,92
119762,51385,98
119763,51385,99
119764,51385,112
119765,51385,113
119766,51385,114
119767,51385,115
119768,51385,119
119769,51385,121
119770,51385,128
119771,51385,129
119772,51385,131
119773,51385,132
119774,51385,133
119775,51385,139
119776,51385,142
119777,51385,143
119778,51385,145
119779,51385,146
119780,51385,155
119781,51385,157
119782,51385,163
119783,51385,173
119784,51385,176
119785,51385,184
119786,51385,185
119787,51385,187
119788,51385,188
119789,51385,191
119790,51385,196
119791,51385,220
119792,51385,223
119958,51386,4
119959,51386,6
119960,51386,11
119961,51386,13
119962,51386,21
119963,51386,22
119964,51386,23
119965,51386,45
119966,51386,46
119967,51386,49
119968,51386,51
119969,51386,61
119970,51386,71
119971,51386,73
119972,51386,74
119973,51386,75
119974,51386,80
119975,51386,99
119976,51386,113
119977,51386,121
119978,51386,129
119979,51386,131
119980,51386,139
119981,51386,140
119982,51386,143
119983,51386,155
119984,51386,163
119985,51386,173
119986,51386,174
119987,51386,175
119988,51386,176
119989,51386,185
119990,51386,187
119991,51386,188
119992,51386,190
120340,51387,29
120341,51387,59
120342,51387,151
120343,51387,153
120344,51387,154
120345,51387,182
120346,51387,185
120347,51387,187
120348,51387,193
120349,51387,203
120240,51388,10
120241,51388,17
120242,51388,22
120243,51388,37
120244,51388,40
120245,51388,43
120246,51388,45
120247,51388,48
120248,51388,49
120249,51388,51
120250,51388,61
120251,51388,62
120252,51388,63
120253,51388,64
120254,51388,65
120255,51388,66
120256,51388,86
120257,51388,135
120258,51388,155
120259,51388,163
120260,51388,173
120261,51388,184
120262,51388,185
120263,51388,186
120264,51388,187
120265,51388,188
120266,51388,211
120087,51389,1
120088,51389,5
120089,51389,6
120090,51389,8
120091,51389,18
120092,51389,22
120093,51389,31
120094,51389,32
120095,51389,33
120096,51389,34
120097,51389,35
120098,51389,36
120099,51389,39
120100,51389,40
120101,51389,42
120102,51389,45
120103,51389,46
120104,51389,49
120105,51389,51
120106,51389,61
120107,51389,86
120108,51389,91
120109,51389,92
120110,51389,105
120111,51389,113
120112,51389,121
120113,51389,133
120114,51389,134
120115,51389,135
120116,51389,139
120117,51389,155
120118,51389,158
120119,51389,159
120120,51389,160
120121,51389,163
120122,51389,167
120123,51389,173
120124,51389,175
120125,51389,176
120126,51389,180
120127,51389,183
120128,51389,184
120129,51389,185
120130,51389,187
120131,51389,188
120132,51389,212
120204,51390,2
120205,51390,3
120206,51390,11
120207,51390,15
120208,51390,21
120209,51390,22
120210,51390,45
120211,51390,47
120212,51390,49
120213,51390,51
120214,51390,61
120215,51390,83
120216,51390,86
120217,51390,87
120218,51390,106
120219,51390,107
120220,51390,109
120221,51390,111
120222,51390,113
120223,51390,119
120224,51390,134
120225,51390,139
120226,51390,141
120227,51390,143
120228,51390,146
120229,51390,147
120230,51390,155
120231,51390,163
120232,51390,173
120233,51390,175
120234,51390,179
120235,51390,184
120236,51390,185
120237,51390,187
120238,51390,189
120239,51390,220
119650,51391,1
119651,51391,5
119652,51391,6
119653,51391,10
119654,51391,11
119655,51391,13
119656,51391,18
119657,51391,22
119658,51391,24
119659,51391,39
119660,51391,40
119661,51391,41
119662,51391,42
119663,51391,43
119664,51391,45
119665,51391,49
119666,51391,51
119667,51391,61
119668,51391,65
119669,51391,67
119670,51391,68
119671,51391,70
119672,51391,81
119673,51391,98
119674,51391,105
119675,51391,113
119676,51391,114
119677,51391,121
119678,51391,122
119679,51391,124
119680,51391,125
119681,51391,126
119682,51391,127
119683,51391,135
119684,51391,142
119685,51391,148
119686,51391,155
119687,51391,163
119688,51391,167
119689,51391,173
119690,51391,184
119691,51391,185
119692,51391,186
119693,51391,187
119694,51391,211
120276,51392,4
120277,51392,5
120278,51392,7
120279,51392,10
120280,51392,18
120281,51392,40
120282,51392,44
120283,51392,45
120284,51392,49
120285,51392,50
120286,51392,51
120287,51392,61
120288,51392,65
120289,51392,66
120290,51392,74
120291,51392,75
120292,51392,80
120293,51392,86
120294,51392,94
120295,51392,95
120296,51392,135
120297,51392,143
120298,51392,145
120299,51392,155
120300,51392,163
120301,51392,173
120302,51392,184
120303,51392,185
120304,51392,186
120305,51392,187
120306,51392,190
120307,51392,205
120308,51392,211
120036,51393,1
120037,51393,2
120038,51393,5
120039,51393,6
120040,51393,10
120041,51393,11
120042,51393,17
120043,51393,18
120044,51393,22
120045,51393,25
120046,51393,30
120047,51393,31
120048,51393,32
120049,51393,37
120050,51393,38
120051,51393,39
120052,51393,42
120053,51393,44
120054,51393,45
120055,51393,46
120056,51393,48
120057,51393,49
120058,51393,51
120059,51393,61
120060,51393,86
120061,51393,94
120062,51393,105
120063,51393,113
120064,51393,114
120065,51393,121
120066,51393,132
120067,51393,134
120068,51393,135
120069,51393,136
120070,51393,138
120071,51393,151
120072,51393,154
120073,51393,155
120074,51393,157
120075,51393,163
120076,51393,167
120077,51393,170
120078,51393,173
120079,51393,179
120080,51393,182
120081,51393,184
120082,51393,185
120083,51393,187
120084,51393,212
120085,51393,220
120086,51393,223
119648,51396,6
119649,51396,68
120444,51404,185
120445,51404,187
119475,51418,11
119476,51418,141
119477,51418,181
120446,51419,2
120447,51419,4
120448,51419,10
120449,51419,21
120450,51419,46
120451,51419,47
120452,51419,57
120453,51419,58
120454,51419,61
120455,51419,69
120456,51419,71
120457,51419,80
120458,51419,81
120459,51419,82
120460,51419,99
120461,51419,113
120462,51419,115
120463,51419,134
120464,51419,135
120465,51419,139
120466,51419,179
120467,51419,184
120468,51419,185
120469,51419,186
120470,51419,187
120471,51419,188
120472,51419,190
120473,51419,191
120474,51419,211
119912,51421,58
119913,51421,163
119914,51421,176
119915,51421,185
119916,51421,187
120272,51423,5
120273,51423,10
120274,51423,94
120275,51423,186
120133,51424,10
120134,51424,25
120135,51424,26
120136,51424,151
120137,51424,186
119525,51426,18
119526,51426,32
119527,51426,135
119528,51426,184
119529,51426,212
120002,51427,40
120003,51427,42
119646,51428,86
119647,51428,187
119545,51430,10
119546,51430,58
119547,51430,80
119548,51430,81
119549,51430,82
119550,51430,86
119551,51430,185
119552,51430,186
119553,51430,187
119554,51430,191
119555,51431,5
119556,51431,25
119557,51431,39
119558,51431,44
119559,51431,51
119560,51431,94
119561,51431,151
119562,51431,154
119563,51431,155
119564,51431,157
119565,51431,184
118995,51432,39
118996,51432,184
119392,51433,163
119393,51433,171
119201,51434,5
119202,51434,11
119203,51434,17
119890,51435,6
119891,51435,11
119892,51435,15
119893,51435,51
119894,51435,59
119895,51435,60
119896,51435,121
119897,51435,155
119898,51435,163
119899,51435,177
119900,51435,185
119901,51435,187
119902,51435,193
120355,51436,59
120356,51436,60
120357,51436,113
120358,51436,119
119530,51437,10
119531,51437,48
119532,51437,61
119533,51437,62
119534,51437,63
119535,51437,64
119536,51437,86
119537,51437,135
119538,51437,163
119539,51437,173
119540,51437,184
119541,51437,186
119542,51437,187
119543,51437,188
119544,51437,211
119394,51438,10
119395,51438,61
119396,51438,64
119397,51438,211
119355,51439,18
119356,51439,40
119357,51439,41
119358,51439,184
119472,51440,11
119473,51440,59
119474,51440,198
119509,51442,1
119510,51442,6
119511,51442,10
119512,51442,31
119513,51442,32
119514,51442,38
119515,51442,48
119516,51442,49
119517,51442,61
119518,51442,86
119519,51442,105
119520,51442,121
119521,51442,135
119522,51442,138
119523,51442,184
119524,51442,187
119167,51443,11
119168,51443,37
119169,51443,52
119170,51443,151
119171,51443,153
119172,51443,184
118893,51444,37
118894,51444,52
118895,51444,155
118896,51444,184
120004,51445,6
120005,51445,67
120309,51446,6
120310,51446,127
120311,51446,142
119062,51447,11
119063,51447,17
119064,51447,32
119065,51447,35
119066,51447,45
119067,51447,160
119204,51448,23
119205,51448,46
119206,51448,69
119207,51448,114
119208,51448,128
119209,51448,129
119210,51448,132
119211,51448,139
119212,51448,184
119213,51448,196
119214,51448,220
119793,51449,2
119794,51449,5
119795,51449,7
119796,51449,20
119797,51449,22
119798,51449,45
119799,51449,86
119800,51449,113
119801,51449,114
119802,51449,119
119803,51449,143
119804,51449,145
119805,51449,146
119806,51449,163
119807,51449,173
119808,51449,179
119809,51449,184
119810,51449,187
119811,51449,220
119812,51449,223
119584,51450,4
119585,51450,6
119586,51450,21
119587,51450,71
119588,51450,73
119589,51450,74
119590,51450,75
119591,51450,80
119592,51450,86
119593,51450,121
119594,51450,131
119595,51450,139
119596,51450,187
119597,51450,190
119598,51451,2
119599,51451,106
119600,51451,189
119886,51454,25
119887,51454,49
119888,51454,151
119889,51454,203
120350,51455,99
120351,51455,113
