id,saker_id,"personer_id"
20995,36903,"OYK"
21030,36941,"ANNS"
21031,36942,"JSA"
21016,36943,"ALJ"
20879,36957,"JASP"
20974,36958,"HEH"
21000,36959,"HEIS"
20948,36960,"GKG"
20951,36978,"BB"
21073,36987,"IVK"
20872,36988,"THB"
20949,36989,"MHG"
20910,36990,"KSW"
20833,36991,"ANNS"
21001,36992,"IMT"
21002,36993,"HTN"
21107,36995,"MN"
20950,36996,"HHL"
21014,36997,"TON"
21017,37050,"UIL"
20885,37054,"VKG"
20975,37055,"PKF"
20999,37056,"HML"
20917,37058,"HEIS"
21018,37059,"GAG"
20976,37085,"CIH"
20997,37095,"INL"
20953,37096,"RHRE"
21045,37124,"AGV"
20998,37129,"LHH"
21015,37155,"TELA"
20942,37162,"BT"
20914,37163,"IME"
20943,37164,"TROH"
20874,37167,"GUO"
20944,37183,"TAS"
21020,37226,"PRH"
20945,37234,"PES"
20858,37252,"HOSY"
20901,37253,"HAFA"
21019,37254,"ISE"
20847,37255,"AENG"
20875,37256,"SOM"
20973,37268,"PKF"
20888,37274,"LAPB"
20946,37275,"IJ"
20857,37276,"POL"
20947,37277,"IJ"
20952,37278,"IAS"
20907,37282,"KES"
21028,37284,"PTA"
20972,37285,"EJ"
20954,37286,"IHL"
20940,37288,"PB"
20876,37292,"JBO"
20908,37305,"DAGS"
20838,37323,"IBTH"
20859,37324,"GJH"
20860,37325,"MAAA"
20923,37340,"ASK"
20916,37363,"BT"
20848,37389,"UEK"
20863,37392,"OKD"
20960,37400,"MORH"
20922,37401,"JP"
21013,37402,"ANMB"
20941,37403,"IJ"
20884,37404,"GKG"
20861,37405,"EKS"
20915,37427,"GAG"
20843,37448,"IMT"
20852,37449,"MEH"
20842,37451,"JBO"
20909,37454,"DH"
21003,37467,"IHE"
20889,37468,"OTL"
20835,37469,"SRH"
20862,37470,"CIH"
20900,37482,"ISE"
20959,37532,"KAAN"
20836,37544,"GUO"
20841,37561,"LD"
20877,37562,"VKG"
20887,37589,"MOJ"
20894,37591,"KLH"
20898,37604,"TO"
20856,37605,"EKS"
20905,37626,"TELA"
20906,37627,"IVK"
20911,37629,"PES"
20853,37641,"ASK"
20849,37682,"LEJ"
20870,37762,"MOJ"
20837,37763,"AAST"
20895,37764,"PTA"
20896,37765,"SIO"
20851,37766,"PEOW"
20834,37767,"DOT"
20840,37768,"GUNL"
20869,37769,"SHK"
20868,37770,"THB"
20881,37771,"EAS"
20873,37772,"THA"
20903,37773,"ESF"
20890,37795,"CIH"
20891,37796,"BB"
20892,37797,"OTL"
20902,37819,"AESO"
20893,37880,"BB"
20867,37896,"IHE"
20854,37910,"MAGE"
20878,37918,"SOM"
20866,37919,"SAF"
20913,37920,"IME"
20919,37921,"MN"
21669,38023,"VL"
21625,38026,"THB"
21604,38034,"AESO"
21702,38042,"ATR"
20918,38044,"MN"
21701,38063,"RS"
21682,38073,"ATR"
20897,38097,"BJ"
21674,38119,"KES"
21652,38121,"MHG"
21550,38122,"MEH"
21651,38125,"RS"
21670,38130,"TMV"
21658,38131,"KFOS"
21653,38132,"DOT"
21688,38137,"SIO"
21685,38138,"ANMB"
21659,38139,"AC"
21622,38140,"ANMB"
21584,38143,"STK"
21585,38144,"OLET"
21686,38145,"MHG"
21687,38147,"MHG"
21591,38149,"OLET"
21551,38150,"MHG"
21648,38153,"MHG"
21691,38154,"DE"
21596,38155,"GJK"
21667,38157,"OBM"
21668,38158,"TOHA"
21647,38159,"GKV"
21630,38161,"TRUW"
21675,38162,"TRUW"
21616,38163,"AGEA"
21684,38168,"MORH"
21660,38171,"HML"
21649,38174,"AIS"
21650,38180,"IVK"
21626,38184,"JAE"
21557,38188,"MORH"
21692,38191,"MAAA"
21676,38203,"JSA"
21677,38204,"TAS"
21597,38205,"JF"
21661,38206,"MOJ"
21621,38207,"LEJ"
21618,38208,"ODDØ"
21613,38209,"LIC"
21605,38210,"LHH"
21642,38211,"TELA"
21643,38212,"MAM"
21595,38213,"SONS"
21619,38214,"ALJ"
21638,38245,"BB"
21639,38245,"CIH"
21640,38245,"IAS"
21641,38245,"LAPB"
21635,38245,"LOSO"
21633,38245,"OKD"
21634,38245,"OTL"
21636,38245,"PKF"
21637,38245,"SRH"
21576,38266,"BB"
21578,38266,"CIH"
21579,38266,"IAS"
21580,38266,"LAPB"
21581,38266,"LOSO"
21582,38266,"OKD"
21575,38266,"OTL"
21583,38266,"PKF"
21577,38266,"SRH"
21655,38274,"POL"
21549,38275,"TSG"
21690,38321,"LOSO"
21632,38328,"IAS"
21612,38334,"ALJA"
21695,38377,"RS"
21696,38424,"RS"
21697,38425,"RS"
21683,38426,"DH"
21694,38427,"RS"
21500,38435,"AGV"
21693,38440,"RS"
21439,38447,"LAPB"
21615,38461,"ADV"
21574,38462,"IHL"
21558,38476,"RHRE"
21699,38489,"RS"
21700,38490,"RS"
21644,38491,"TP"
21698,38513,"RS"
21614,38529,"PKF"
21620,38558,"GJK"
21592,38559,"TMI"
21631,38560,"BT"
21606,38563,"PES"
21590,38566,"TMI"
21689,38592,"JP"
21645,38593,"MHG"
21654,38594,"HHL"
21662,38596,"IME"
21646,38598,"GKV"
21666,38600,"TSOL"
21678,38602,"KAAN"
21607,38603,"INGR"
21681,38604,"ANMB"
21628,38605,"JHR"
21656,38606,"TROH"
21627,38607,"ALJA"
21566,38608,"AAST"
21673,38617,"STK"
21663,38618,"IME"
21664,38619,"ANMB"
21657,38620,"IJ"
21680,38621,"ATR"
21665,38622,"IME"
21679,38623,"TAS"
21671,38624,"THA"
21672,38625,"OBM"
21565,38640,"OTL"
21571,38643,"HML"
21602,38644,"HHL"
21617,38679,"TLOD"
21608,38680,"SEN"
21594,38697,"ESF"
21610,38733,"MEH"
21623,38745,"DE"
21569,38785,"TO"
21341,38817,"BJT"
21564,38818,"SRH"
21587,38839,"ESAN"
21520,38862,"ADA"
21522,38872,"ALJ"
21531,38880,"PEG"
21568,38890,"DAGS"
21553,38913,"SOM"
21624,38915,"JSK"
21599,38916,"CT"
21552,38917,"ELN"
21598,38918,"BEHA"
21561,38919,"HAV"
21562,38920,"INL"
21521,38921,"AC"
21588,38922,"TSG"
21589,38923,"TKK"
21532,38924,"SOH"
21563,38946,"TAS"
21533,38962,"ADA"
21528,38964,"ASK"
21529,38965,"LD"
21570,39002,"TELA"
21560,39010,"THA"
21530,39012,"VKG"
21567,39013,"GAG"
21488,39032,"OTL"
21523,39033,"OKD"
21548,39066,"LCH"
21534,39067,"BT"
21600,39074,"GJH"
21601,39075,"GJH"
21609,39076,"STEG"
21629,39107,"TJ"
21572,39140,"ASC"
21547,39211,"KSW"
21526,39212,"OLGB"
21527,39213,"JF"
21559,39214,"AAST"
21554,39215,"PRH"
21555,39216,"MAAA"
21603,39218,"GKV"
21535,39219,"BÅH"
21392,39232,"RE"
21283,39233,"RE"
21294,39235,"AAST"
21354,39236,"PRH"
21412,39237,"RE"
21413,39239,"KAAN"
21365,39240,"ANNS"
21414,39241,"KLH"
21264,39242,"TRI"
21460,39243,"GKG"
21466,39244,"DAGS"
21459,39245,"BHI"
21336,39246,"UEK"
21473,39249,"GJH"
21415,39251,"ALJA"
21416,39252,"MAAA"
21444,39254,"RS"
21445,39255,"RS"
21446,39256,"CT"
21384,39257,"RS"
21281,39258,"TRUW"
21512,39259,"STEG"
21348,39260,"STEG"
21573,39261,"TMV"
21498,39262,"IHL"
21396,39263,"IHL"
21477,39264,"THA"
21393,39266,"HSK"
21394,39267,"PB"
21395,39268,"RSK"
21344,39269,"HTN"
21461,39272,"ADA"
21355,39273,"ANMB"
21462,39274,"THB"
21463,39275,"SHK"
21464,39276,"IHE"
21465,39277,"ANMB"
21321,39278,"IHE"
21313,39281,"SIO"
21267,39282,"IHE"
21397,39283,"TMV"
21269,39284,"BENH"
21296,39286,"STK"
21382,39288,"ANA"
21443,39289,"TSG"
21333,39290,"MAGE"
21312,39291,"MAGE"
21440,39293,"TO"
21379,39294,"GJK"
21441,39295,"TKK"
21508,39298,"LEJ"
21301,39299,"IME"
21302,39300,"MAGE"
21442,39301,"TLOD"
21494,39303,"ODDØ"
21350,39305,"ISE"
21398,39306,"SEN"
21399,39307,"ARLH"
21495,39308,"TELA"
21323,39309,"OBM"
21418,39310,"STEG"
21332,39311,"INGS"
21383,39312,"TON"
21489,39313,"ØYVH"
21593,39314,"TRUW"
21447,39315,"OBM"
21280,39316,"LHH"
21419,39317,"AIS"
21458,39318,"SHK"
21448,39320,"OBM"
21497,39322,"ASK"
21487,39324,"HOSY"
21331,39325,"OBM"
21420,39331,"MORH"
21363,39332,"OVA"
21421,39333,"FMV"
21422,39334,"MN"
21423,39335,"AIS"
21424,39336,"OVA"
21362,39337,"MN"
21545,39351,"HOSY"
21546,39366,"HEH"
21501,39387,"OKD"
21543,39423,"GJH"
21540,39435,"EAS"
21474,39446,"OTL"
21496,39452,"IAS"
21544,39453,"RTK"
21538,39454,"JAE"
21449,39455,"MHG"
21351,39463,"EJ"
21506,39473,"LIC"
21536,39474,"ØYVH"
21282,39477,"TSG"
21524,39478,"ALJA"
21586,39480,"PKF"
21513,39481,"FMV"
21514,39482,"OVA"
21515,39483,"VB"
21516,39484,"MN"
21517,39485,"ANML"
21537,39487,"INGR"
21507,39495,"ANNS"
21556,39504,"JKL"
21518,39508,"MN"
21519,39518,"MORH"
21476,39538,"OLGB"
21611,39564,"TJ"
21539,39587,"JSA"
21502,39600,"GUNL"
21503,39619,"SMY"
21504,39620,"DAGS"
21475,39621,"MAAA"
21505,39625,"BJT"
21371,39627,"ATR"
21417,39628,"ATR"
21509,39659,"MARE"
21472,39661,"MLB"
21352,39664,"OLET"
21486,39689,"BB"
21292,39696,"KLH"
21542,39728,"MHG"
21525,39729,"ASC"
21478,39749,"GUNL"
21409,39752,"GUE"
21510,39753,"FR"
21470,39758,"GUO"
21471,39785,"TMI"
21490,39807,"AESO"
21491,39808,"BT"
21450,39815,"KSW"
21492,39816,"BEHH"
21456,39817,"JAE"
21479,39829,"OLGB"
21387,39830,"ADV"
21467,39831,"ESAN"
21468,39857,"VL"
21388,39858,"JP"
21485,39866,"LOSO"
21407,39877,"SOH"
21408,39904,"FMV"
21455,39912,"AC"
21480,39913,"THA"
21457,39914,"BT"
21334,39915,"EJ"
21406,39947,"STEG"
21484,39958,"BB"
21376,39959,"BHI"
21340,40003,"JHR"
21483,40014,"PKF"
21389,40035,"LD"
21511,40036,"TAS"
21400,40037,"INGS"
21438,40038,"LEK"
21481,40040,"RSK"
21454,40074,"THB"
21499,40098,"TOHA"
21425,40112,"CIH"
21426,40113,"LAPB"
21427,40114,"IAS"
21428,40115,"CIH"
21541,40118,"ØYVH"
21311,40120,"PB"
21353,40144,"KY"
21390,40145,"TELA"
21310,40168,"PEG"
21339,40169,"LS"
21410,40170,"ARLH"
21411,40173,"GJH"
21482,40174,"TSOL"
21451,40175,"DE"
21309,40195,"TP"
21469,40211,"INL"
21293,40214,"LIC"
21300,40232,"GUO"
21330,40233,"KETS"
21429,40247,"BB"
21430,40247,"CIH"
21432,40247,"IAS"
21433,40247,"LAPB"
21434,40247,"LOSO"
21435,40247,"OKD"
21436,40247,"OTL"
21437,40247,"PKF"
21431,40247,"SRH"
21403,40248,"ATR"
21391,40249,"ØYVH"
21308,40253,"PEG"
21404,40293,"SOH"
21275,40294,"AGES"
21453,40295,"JSA"
21359,40304,"KKK"
21272,40305,"SOM"
21273,40308,"TMV"
21493,40309,"JONG"
21265,40310,"TLOD"
21342,40320,"RHRE"
21270,40321,"STK"
21385,40335,"RS"
21452,40336,"UIL"
21271,40382,"SONS"
21343,40406,"STEG"
21307,40420,"TSG"
21386,40423,"TR"
21402,40424,"STEG"
21360,40487,"KFOS"
21338,40489,"MAAA"
21299,40504,"LD"
21345,40516,"JF"
21277,40523,"GKG"
21405,40539,"LIC"
21305,40545,"IMT"
21401,40546,"AGES"
21290,40555,"PKF"
21291,40556,"IAS"
21274,40613,"HTN"
21306,40614,"IVK"
21278,40615,"MEH"
21326,40616,"ASK"
21327,40617,"ESAN"
21328,40618,"TELA"
21349,40619,"LD"
21324,40620,"HAFA"
21329,40642,"ESAN"
21303,40655,"TP"
21284,40657,"CIH"
21337,40677,"HOSY"
21325,40678,"TON"
21335,40679,"MHG"
21289,40680,"CIH"
21295,40681,"HEH"
21361,40682,"ARLH"
21297,40683,"BJT"
21279,40690,"BHI"
21304,40692,"KSW"
21268,40693,"IHL"
21276,40694,"KSW"
21374,40695,"HHL"
21373,40697,"AESO"
21255,40702,"MAKO"
21252,40703,"MN"
21260,40706,"HOSY"
21240,40707,"PKF"
21241,40708,"PKF"
21261,40709,"HHL"
21370,40750,"KAAN"
21322,40751,"THB"
21315,40752,"ANMB"
21266,40753,"TSG"
21367,40754,"TAS"
21318,40773,"BB"
21316,40829,"MOJ"
21317,40830,"HML"
21366,40831,"BÅH"
21319,40912,"OTL"
21320,40913,"IAS"
21377,40915,"KLH"
21372,40916,"EVH"
21381,40928,"ANML"
21314,40956,"JAE"
21256,40970,"JFC"
21257,40971,"OBM"
21258,40972,"HOSY"
21356,40973,"BT"
21357,40974,"JSA"
21358,40975,"BT"
21368,41015,"FMV"
21369,41016,"JKL"
21375,41017,"ALJA"
21285,41018,"HML"
21378,41019,"IME"
21380,41020,"ANML"
21346,41021,"JASP"
21347,41022,"SONS"
21286,41023,"HSK"
21364,41024,"ALJ"
21251,41039,"MN"
21245,41041,"PKF"
21246,41042,"JFC"
21253,41046,"ANA"
21262,41047,"TSG"
21249,41048,"POL"
21242,41049,"PKF"
21243,41050,"PKF"
21244,41051,"PKF"
21248,41052,"MN"
21263,41053,"UEK"
21247,41054,"PKF"
21254,41055,"MAKO"
21250,41056,"MN"
21259,41057,"OVA"
21298,41058,"AAST"
22065,41248,"RSK"
22136,41249,"ØYVH"
22013,41262,"RHRE"
22139,41274,"POL"
22124,41279,"RS"
22117,41291,"HMS"
22126,41293,"RS"
22120,41294,"KES"
22103,41295,"EVH"
22116,41297,"KAAN"
21976,41298,"EJ"
22067,41300,"RS"
22057,41301,"GJH"
22049,41302,"SAF"
21975,41305,"RS"
22104,41306,"ASC"
22115,41307,"IHL"
22036,41310,"VL"
22121,41311,"PB"
21901,41312,"JP"
22068,41314,"DOT"
22034,41316,"JBO"
22138,41317,"HTN"
22032,41318,"GUO"
22069,41320,"IHE"
22070,41321,"THB"
22071,41322,"ANMB"
22101,41323,"ANMB"
22102,41324,"JAE"
21974,41325,"THB"
22030,41326,"STK"
22031,41327,"STK"
22100,41328,"TOHA"
21960,41329,"TSOL"
22050,41332,"OLET"
22113,41336,"OBM"
21991,41337,"HAFA"
22099,41338,"INGR"
22006,41340,"IMT"
22114,41341,"OBM"
22098,41342,"SEN"
22066,41343,"GKV"
22037,41345,"IVK"
22072,41347,"LOSO"
22132,41349,"KMP"
22118,41351,"OA"
22047,41353,"SAF"
22131,41356,"KMP"
21948,41359,"ANMB"
22123,41360,"MAAA"
21287,41387,"PKF"
21288,41390,"PKF"
22073,41440,"BB"
22074,41440,"CIH"
22076,41440,"IAS"
22077,41440,"LOSO"
22078,41440,"OKD"
22079,41440,"OTL"
22080,41440,"PKF"
22081,41440,"RSK"
22075,41440,"SRH"
22087,41447,"BB"
22088,41447,"CIH"
22089,41447,"IAS"
22090,41447,"LOSO"
22083,41447,"OKD"
22084,41447,"OTL"
22082,41447,"PKF"
22085,41447,"RSK"
22086,41447,"SRH"
22048,41452,"HOSY"
21961,41473,"IBTH"
22056,41480,"ASK"
22137,41498,"ALJA"
22134,41499,"SAF"
21962,41530,"TSOL"
22060,41531,"KES"
22133,41561,"SAF"
22015,41576,"KFOS"
22125,41625,"RS"
22122,41627,"GKG"
22135,41628,"RTK"
22064,41629,"KETS"
22119,41630,"ATR"
22012,41662,"RHRE"
22014,41663,"ELN"
22033,41665,"SOM"
22091,41696,"LOSO"
22022,41697,"OTL"
22023,41698,"OTL"
22129,41715,"RS"
22130,41716,"RS"
22046,41720,"TAS"
22128,41730,"RS"
22108,41731,"ODDØ"
22105,41736,"DE"
22112,41737,"OYK"
22010,41763,"BJT"
22020,41764,"THA"
22021,41786,"EAS"
22094,41789,"MHG"
22095,41791,"MHG"
22109,41793,"HHL"
22024,41797,"SOH"
22059,41819,"AESO"
22106,41822,"IME"
22063,41828,"GKV"
22096,41845,"ANCB"
22107,41846,"DE"
22110,41847,"IJ"
22111,41848,"JSA"
22097,41849,"MHG"
22092,41850,"CIH"
22127,41855,"RS"
22051,41870,"KWH"
22093,41871,"RHRE"
22025,41897,"INVM"
21946,41898,"RSK"
22043,41904,"AESO"
22044,41909,"BT"
21959,41910,"TSOL"
22045,41935,"MAAA"
22009,42006,"ESAN"
22055,42008,"ASK"
22007,42010,"SOH"
22035,42069,"GUO"
22041,42071,"ØYVH"
22061,42072,"RE"
22062,42073,"RTK"
22042,42074,"BEHH"
22008,42075,"ESAN"
22004,42125,"VB"
21997,42131,"GUE"
21947,42132,"AC"
21970,42133,"IHE"
22058,42134,"THA"
22011,42194,"PTA"
22002,42217,"RTK"
22016,42277,"LEK"
21969,42278,"LD"
21945,42283,"SRH"
21984,42288,"ASK"
22018,42306,"LEK"
21986,42313,"ATR"
22029,42314,"EVH"
22052,42317,"RS"
22053,42327,"RS"
22003,42328,"SAF"
22054,42375,"PRH"
22017,42376,"ANMB"
21998,42377,"IAS"
21985,42378,"KETS"
21854,42392,"BB"
21737,42400,"RE"
21968,42401,"SMY"
21996,42402,"AAST"
21832,42404,"AAST"
21910,42405,"AAST"
21831,42410,"BHI"
21958,42411,"GKG"
21736,42415,"RS"
21830,42416,"SAF"
21853,42423,"HOSY"
21892,42426,"HOSY"
21735,42427,"RS"
21708,42428,"HTN"
21995,42430,"AGES"
21738,42431,"IHL"
21776,42434,"RHRE"
21777,42435,"GUE"
21739,42436,"PB"
21889,42438,"HSK"
21890,42439,"SIO"
21891,42440,"SIO"
21775,42443,"HTN"
21924,42444,"JASP"
21823,42445,"JASP"
21824,42446,"SOM"
21859,42447,"JF"
21825,42449,"DOT"
21857,42450,"SONS"
21858,42451,"OLGB"
21944,42453,"SONS"
21862,42454,"BEHA"
21861,42456,"SHK"
21860,42458,"EAS"
21829,42461,"IHE"
21855,42462,"ANMB"
21856,42463,"HSK"
21827,42464,"HML"
21709,42465,"TL"
21828,42466,"HMS"
21772,42467,"ANCB"
21911,42468,"IBTH"
21833,42469,"BJT"
21993,42470,"ANA"
21994,42471,"ANA"
21773,42473,"MEH"
21774,42474,"BHI"
21712,42475,"KSIM"
21888,42476,"LEJ"
21826,42478,"FR"
21992,42479,"GOK"
22005,42480,"ODDØ"
21710,42482,"AAST"
21740,42484,"ARLH"
21741,42485,"SEN"
21715,42488,"ARLH"
21887,42489,"ESAN"
21912,42492,"KFOS"
21913,42493,"ARLH"
21852,42494,"STEG"
22019,42495,"TAS"
21838,42496,"TRUW"
21954,42497,"HHL"
21930,42498,"ØYVH"
21953,42499,"ESF"
21929,42500,"HHL"
21716,42501,"AESO"
21837,42502,"TR"
21980,42505,"JONG"
21931,42507,"OA"
21981,42509,"OA"
21955,42511,"ØYVH"
21821,42512,"JHR"
21834,42518,"OA"
21900,42522,"DH"
21835,42523,"FMV"
21925,42524,"SME"
21926,42525,"AAMH"
21927,42527,"MN"
21771,42528,"OVA"
21999,42532,"JHR"
22028,42549,"LEK"
21872,42550,"TALI"
21987,42551,"PRH"
22039,42587,"ALJA"
22040,42588,"ALJA"
21928,42603,"AAMH"
21982,42604,"VB"
21943,42609,"GUNL"
21868,42610,"AC"
22027,42611,"ANMB"
22000,42612,"RTK"
22038,42662,"OBM"
21935,42676,"SME"
21742,42688,"CIH"
21983,42689,"AAMH"
21941,42706,"ANMB"
21963,42720,"IHL"
21923,42722,"ANCB"
21875,42775,"LHH"
21932,42779,"MN"
21933,42780,"MN"
21934,42781,"MORH"
21973,42783,"HML"
21988,42804,"HOSY"
21839,42805,"AESO"
21873,42806,"LHH"
21922,42807,"GUNL"
21989,42808,"SAF"
21978,42851,"FR"
21990,42853,"UEK"
22026,42854,"TROH"
21964,42880,"LIC"
21956,42903,"BÅH"
21942,42908,"RSK"
21921,42911,"SOM"
21874,42926,"TELA"
21977,42928,"GAG"
21966,42929,"KKK"
21920,42930,"VL"
21971,42931,"POL"
21939,42932,"EJ"
21940,42945,"EJ"
21957,42968,"BÅH"
21965,42969,"MARE"
21906,42978,"IBTH"
21878,42988,"PEG"
21979,42989,"GEHN"
21822,42990,"TSG"
21972,43041,"TAN"
21876,43055,"TP"
21877,43061,"TP"
21781,43063,"KSW"
21845,43066,"ELN"
21914,43067,"LEK"
21907,43101,"BENH"
21967,43102,"ANNS"
21864,43103,"ADA"
21865,43104,"THB"
21915,43105,"OBM"
21916,43106,"OBM"
21880,43107,"KETS"
21881,43116,"LHH"
21899,43126,"HOSY"
21782,43129,"OLGB"
21867,43132,"LOSO"
21879,43135,"IMT"
22001,43138,"MARE"
21949,43142,"DE"
21783,43143,"JASP"
21866,43145,"BB"
21908,43146,"PRH"
21898,43168,"MLB"
21950,43169,"TO"
21769,43170,"GJK"
21844,43171,"JSA"
21820,43172,"TLOD"
21778,43183,"VKG"
21779,43184,"JBO"
21780,43185,"DOT"
21842,43194,"JHR"
21843,43195,"KFOS"
21938,43202,"TOHA"
21882,43203,"TON"
21883,43205,"IVK"
21951,43206,"TROH"
21840,43207,"TR"
21917,43242,"THA"
21884,43243,"ASK"
21841,43281,"LS"
21770,43283,"AAST"
21819,43284,"IHE"
21743,43297,"OYK"
21885,43301,"MAM"
21817,43302,"EAS"
21937,43303,"ATR"
21818,43304,"KSW"
21952,43305,"GKG"
21936,43306,"AESO"
21846,43307,"GUE"
21847,43309,"GJH"
21768,43310,"GJK"
21909,43311,"ODDØ"
21919,43312,"UEK"
21851,43313,"ALJA"
21815,43314,"UIL"
21816,43315,"RTK"
21863,43316,"DOT"
21812,43317,"SAF"
21897,43318,"PEOW"
21848,43319,"RS"
21849,43320,"STEG"
21850,43321,"RS"
21744,43330,"BB"
21745,43330,"CIH"
21746,43330,"IAS"
21747,43330,"LOSO"
21748,43330,"OKD"
21749,43330,"OTL"
21750,43330,"PKF"
21751,43330,"RSK"
21752,43330,"SRH"
21704,43331,"AREH"
21886,43346,"MAM"
21814,43348,"PRH"
21893,43349,"ISE"
21753,43350,"PEG"
21754,43352,"PKF"
21755,43353,"CIH"
21756,43355,"OKD"
21786,43371,"SOM"
21787,43372,"SOM"
21788,43373,"INL"
21789,43374,"HTN"
21757,43406,"KAAN"
21784,43411,"JF"
21785,43412,"TMV"
21813,43414,"JBO"
21894,43418,"DE"
21895,43419,"LEJ"
21896,43420,"GAG"
21759,43421,"BENH"
21903,43423,"ODDØ"
21904,43424,"GOK"
21804,43431,"TMV"
21722,43432,"OBM"
21723,43433,"UEK"
21805,43434,"HEH"
21798,43449,"RHRE"
21905,43450,"ANA"
21803,43451,"MLB"
21796,43453,"SONS"
21763,43460,"OTL"
21764,43469,"RSK"
21918,43493,"STEG"
21869,43495,"THB"
21870,43496,"IHE"
21797,43497,"TKK"
21760,43498,"TELA"
21761,43499,"KETS"
21871,43521,"BB"
21902,43523,"ANA"
21762,43524,"THA"
21806,43525,"LS"
21807,43567,"MAAA"
21795,43568,"IJ"
21766,43578,"TON"
21765,43658,"PB"
21836,43697,"MN"
21808,43698,"GJH"
21809,43699,"GJH"
21810,43700,"EKS"
21767,43701,"TOHA"
21790,43702,"ØYVH"
21791,43703,"ØYVH"
21792,43704,"ESF"
21801,43739,"TSOL"
21793,43740,"ANA"
21794,43741,"IJ"
21811,43742,"TSOL"
21799,43743,"TRUW"
21713,43769,"PKF"
21800,43819,"KAAN"
21706,43858,"EIRS"
21717,43859,"RAE"
21802,43860,"JFC"
21758,43861,"PB"
21705,43862,"TRUW"
21703,43899,"TSG"
21725,43900,"UEK"
21724,43901,"BEHA"
21726,43902,"PES"
21718,43941,"JSN"
21734,43942,"AESO"
21731,43978,"ALJ"
21721,43980,"JASP"
21720,43984,"GEHN"
21727,44078,"SOH"
21729,44079,"THB"
21730,44080,"THB"
21719,44082,"IAG"
21714,44189,"SMY"
21711,44209,"MN"
21707,44210,"OVA"
21728,44217,"LIC"
21733,44218,"LILH"
22573,44298,"KAAN"
22498,44299,"SMY"
22562,44300,"TOHA"
21732,44304,"HEH"
22563,44356,"TMI"
22564,44357,"TMI"
22565,44358,"TMI"
22556,44360,"LIC"
22548,44361,"KARH"
22572,44362,"TRI"
22480,44363,"STEG"
22407,44364,"GUO"
22446,44365,"ØH"
22447,44366,"CNR"
22525,44367,"HML"
22526,44368,"HML"
22499,44369,"MIT"
22462,44370,"JKL"
22557,44371,"AWE"
22463,44372,"HAFA"
22464,44373,"JBO"
22444,44374,"SME"
22554,44375,"EKS"
22434,44376,"KAAN"
22574,44382,"PEMY"
22542,44387,"TON"
22523,44390,"SAF"
22423,44391,"TRUW"
22550,44393,"ATR"
22435,44394,"LRE"
22500,44396,"TMI"
22503,44397,"TMI"
22533,44398,"IRLN"
22541,44401,"IME"
22546,44402,"BENH"
22547,44403,"KJT"
22433,44404,"TKK"
22558,44406,"JBO"
22505,44409,"GKG"
22521,44410,"TELA"
22522,44411,"PB"
22474,44412,"ANKO"
22553,44415,"ESAN"
22534,44416,"SUB"
22508,44417,"KSIM"
22475,44420,"ASC"
22540,44422,"IME"
22481,44426,"MN"
22566,44427,"TMI"
22504,44429,"TMI"
22549,44494,"THB"
22561,44495,"HAKH"
22545,44531,"JASP"
22575,44532,"TELA"
22532,44555,"ANMB"
22442,44556,"SHK"
22473,44557,"HEW"
22479,44558,"METH"
22450,44560,"VKG"
22468,44561,"JONG"
22478,44562,"SAG"
22511,44565,"ANA"
22512,44565,"BEHA"
22516,44565,"EVW"
22517,44565,"MAKO"
22518,44565,"MN"
22519,44565,"OBM"
22520,44565,"OVA"
22514,44565,"PKF"
22513,44565,"TSG"
22515,44565,"UEK"
22543,44571,"HOSY"
22568,44572,"TMI"
22576,44573,"FR"
22544,44574,"KJT"
22441,44596,"MAKO"
22466,44597,"MN"
22467,44601,"PO"
22527,44639,"LIC"
22509,44641,"THB"
22510,44642,"THB"
22477,44658,"ØYVH"
22531,44661,"IAG"
22451,44663,"GUE"
22452,44664,"GAG"
22465,44665,"AREH"
22443,44691,"LBT"
22476,44693,"GOK"
22528,44710,"HML"
22507,44711,"TMI"
22560,44712,"BENH"
22567,44713,"TMI"
22482,44730,"MAKO"
22448,44731,"PKF"
22449,44732,"BEHA"
22483,44735,"ANA"
22484,44735,"BEHA"
22485,44735,"HOSY"
22487,44735,"MAKO"
22488,44735,"MN"
22489,44735,"OBM"
22490,44735,"OVA"
22491,44735,"PKF"
22492,44735,"TSG"
22486,44735,"UEK"
22436,44772,"TRI"
22506,44794,"GKG"
22496,44795,"THB"
22537,44796,"DE"
22529,44797,"IOL"
22559,44798,"ADA"
22530,44799,"HEH"
22502,44800,"GKG"
22552,44801,"ESAN"
22524,44822,"LIC"
22538,44823,"BTH"
22539,44825,"MAAA"
22535,44828,"AESO"
22440,44830,"SHK"
22569,44843,"TMI"
22570,44844,"TMI"
22453,44857,"IJ"
22429,44861,"GEHN"
22551,44882,"GP"
22501,44883,"BÅH"
22497,44884,"THB"
22571,44893,"TMI"
22430,44901,"WO"
22555,44940,"BEHA"
22469,44958,"PRH"
22470,44959,"TR"
22461,44960,"AC"
22493,44967,"THB"
22494,44969,"THB"
22495,44970,"THB"
22459,45005,"JBO"
22431,45006,"KKK"
22536,45017,"BÅH"
22472,45035,"ESAN"
22418,45036,"JAE"
22425,45076,"LAE"
22471,45078,"MAM"
22460,45079,"HAFA"
22454,45134,"DOT"
22391,45139,"MIT"
22415,45157,"SOM"
22390,45158,"TR"
22458,45182,"PES"
