sak_id,"versjon",alternativ_votering_id,antall_for,antall_ikke_tilstede,antall_mot,behandlingsrekkefoelge,dagsorden_sak_nummer,"fri_votering","kommentar",mote_kart_nummer,"personlig_votering","presidentid","vedtatt",votering_id,"votering_metode","votering_resultat_type","votering_resultat_type_tekst","votering_tema","votering_tid"
53514,"1.0",-1,27,80,62,1,13,"false","",23,"true","DTA","false",2870,"ikke_spesifisert","ikke_spesifisert","","Forslag 3 på vegne av FrP og KrF.","2012-11-29 17:52:57"
53514,"1.0",2872,27,79,63,1,13,"false","",23,"true","DTA","false",2871,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslagene 1 og 2 fra FrP og KrF","2012-11-29 17:53:40"
53514,"1.0",2871,63,79,27,1,13,"false","",23,"true","DTA","true",2872,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslagene 1 og 2 fra FrP og KrF","2012-11-29 17:53:40"
53612,"1.0",-1,20,79,70,1,14,"false","",23,"true","DTA","false",2873,"ikke_spesifisert","ikke_spesifisert","","Forslag 17 på vegne av H og KrF.","2012-11-29 17:54:25"
53612,"1.0",-1,22,79,68,1,14,"false","",23,"true","DTA","false",2874,"ikke_spesifisert","ikke_spesifisert","","Forslag 18 på vegne av FrP.","2012-11-29 17:54:42"
53612,"1.0",-1,38,79,52,1,14,"false","",23,"true","DTA","false",2875,"ikke_spesifisert","ikke_spesifisert","","Forslagene 12 - 16 på vegne av FrP og H.","2012-11-29 17:55:04"
53612,"1.0",2877,42,80,47,1,14,"false","",23,"true","DTA","false",2876,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslagene 1 til 11 fra FrP, H og KrF","2012-11-29 17:55:45"
53612,"1.0",2876,47,80,42,1,14,"false","",23,"true","DTA","true",2877,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslagene 1 til 11 fra FrP, H og KrF","2012-11-29 17:55:45"
53856,"1.0",-1,27,70,72,1,1,"false","",24,"true","MN","false",2878,"ikke_spesifisert","ikke_spesifisert","","Forslag 2 på vegne av FrP.","2012-11-30 11:57:18"
53856,"1.0",-1,43,70,56,1,1,"false","",24,"true","MN","false",2879,"ikke_spesifisert","ikke_spesifisert","","Forslag 1 på vegne av FrP og H.","2012-11-30 11:57:45"
53856,"1.0",2881,8,80,81,1,1,"false","",24,"true","MN","false",2880,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 3 fra KrF","2012-11-30 11:58:42"
53856,"1.0",2880,81,80,8,1,1,"false","",24,"true","MN","true",2881,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 3 fra KrF","2012-11-30 11:58:42"
53780,"1.0",2883,42,70,57,1,3,"false","",24,"true","MN","false",2882,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP og H","2012-11-30 11:59:42"
53780,"1.0",2882,57,70,42,1,3,"false","",24,"true","MN","true",2883,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP og H","2012-11-30 11:59:42"
53373,"1.0",-1,57,70,42,1,4,"false","",24,"true","MN","true",2884,"ikke_spesifisert","ikke_spesifisert","","Romertall I, §§ 5 e, 7 a og 26","2012-11-30 12:01:11"
53373,"1.0",-1,-1,-1,-1,1,4,"false","",24,"false","MN","true",2885,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Resten av romertall I, samt romertallene II og III","2012-11-30 12:01:32"
53373,"1.0",-1,-1,-1,-1,1,4,"false","",24,"false","MN","true",2886,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovenes overskrift og lovene i sin helhet.","2012-11-30 12:01:42"
54534,"1.0",-1,-1,-1,-1,1,5,"false","",24,"false","MN","true",2887,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-11-30 12:02:22"
55105,"1.0",-1,-1,-1,-1,1,1,"false","",25,"false","SOH","true",2888,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Rammeområde 14 med romertall I og II.","2012-12-04 18:14:37"
55510,"1.0",-1,17,69,83,1,2,"false","",25,"true","SOH","false",2889,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 8 på vegne av H.","2012-12-04 18:15:12"
55510,"1.0",-1,40,68,61,1,2,"false","",25,"true","SOH","false",2890,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 3 på vegne av FrP og H.","2012-12-04 18:15:44"
55510,"1.0",-1,22,68,79,1,2,"false","",25,"true","SOH","false",2891,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4 - 7 på vegne av FrP.","2012-12-04 18:16:12"
55510,"1.0",-1,61,69,39,1,2,"false","",25,"true","SOH","true",2892,"ikke_spesifisert","ikke_spesifisert","","Stor bokstav A.","2012-12-04 18:16:51"
55510,"1.0",-1,-1,-1,-1,1,2,"false","",25,"false","SOH","true",2893,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Stor bokstav B.","2012-12-04 18:17:11"
55557,"1.0",-1,23,68,78,1,3,"false","",25,"true","SOH","false",2894,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av FrP.","2012-12-04 18:17:40"
55557,"1.0",-1,39,68,62,1,3,"false","",25,"true","SOH","false",2895,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP og H.","2012-12-04 18:18:07"
55557,"1.0",-1,-1,-1,-1,1,3,"false","",25,"false","SOH","true",2896,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:18:28"
54536,"1.0",-1,-1,-1,-1,1,4,"false","",25,"false","SOH","true",2897,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Forslag nr. 1","2012-12-04 18:18:47"
54536,"1.0",-1,-1,-1,-1,1,4,"false","",25,"false","SOH","true",2898,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding unntatt §4","2012-12-04 18:19:10"
54536,"1.0",-1,-1,-1,-1,1,4,"false","",25,"false","SOH","true",2899,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2012-12-04 18:19:19"
54697,"1.0",-1,-1,-1,-1,1,5,"false","",25,"false","SOH","true",2900,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:19:35"
54697,"1.0",-1,-1,-1,-1,1,5,"false","",25,"false","SOH","true",2901,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2012-12-04 18:19:44"
54199,"1.0",-1,-1,-1,-1,1,6,"false","",25,"false","SOH","true",2902,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:20:17"
54155,"1.0",-1,23,68,78,1,8,"false","",25,"true","SOH","false",2903,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 og 3 på vegne av FrP.","2012-12-04 18:20:44"
54155,"1.0",2905,39,69,61,1,8,"false","",25,"true","SOH","false",2904,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP og H","2012-12-04 18:21:41"
54155,"1.0",2904,61,69,39,1,8,"false","",25,"true","SOH","true",2905,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP og H","2012-12-04 18:21:41"
53770,"1.0",-1,22,68,79,1,9,"false","",25,"true","SOH","false",2906,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 på vegne av FrP.","2012-12-04 18:22:14"
53770,"1.0",2908,46,68,55,1,9,"false","",25,"true","SOH","false",2907,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP og H","2012-12-04 18:23:00"
53770,"1.0",2907,55,68,46,1,9,"false","",25,"true","SOH","true",2908,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP og H","2012-12-04 18:23:00"
53588,"1.0",2910,40,68,61,1,10,"false","",25,"true","SOH","false",2909,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom innstillingen og forslag nr.1 fra FrP og H","2012-12-04 18:24:00"
53588,"1.0",2909,61,68,40,1,10,"false","",25,"true","SOH","true",2910,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom innstillingen og forslag nr.1 fra FrP og H","2012-12-04 18:24:00"
53589,"1.0",2912,40,68,61,1,11,"false","",25,"true","SOH","false",2911,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom innstillingen og forslag nr.1 fra FrP og H","2012-12-04 18:25:05"
53589,"1.0",2911,61,68,40,1,11,"false","",25,"true","SOH","true",2912,"ikke_spesifisert","ikke_spesifisert","","Alternativ votering mellom innstillingen og forslag nr.1 fra FrP og H","2012-12-04 18:25:05"
55225,"1.0",-1,-1,-1,-1,1,12,"false","",25,"false","SOH","true",2913,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:25:24"
55225,"1.0",-1,-1,-1,-1,1,12,"false","",25,"false","SOH","true",2914,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2012-12-04 18:25:32"
52718,"1.0",-1,-1,-1,-1,1,13,"false","",25,"false","SOH","true",2915,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:25:59"
54125,"1.0",-1,-1,-1,-1,1,14,"false","",25,"false","SOH","true",2916,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-04 18:26:25"
55494,"1.0",-1,24,65,80,1,1,"false","",26,"true","DTA","false",2929,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 22 - 30 på vegne av FrP.","2012-12-05 19:47:10"
55494,"1.0",-1,30,64,75,1,1,"false","",26,"true","DTA","false",2930,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 20 og 21 på vegne av FrP og KrF.","2012-12-05 19:47:27"
55494,"1.0",-1,42,65,62,1,1,"false","",26,"true","DTA","false",2931,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 19 på vegne av FrP og H.","2012-12-05 19:47:42"
55494,"1.0",-1,43,64,62,1,1,"false","",26,"true","DTA","false",2932,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 18 på vegne av FrP og H.","2012-12-05 19:48:03"
55494,"1.0",-1,49,64,56,1,1,"false","",26,"true","DTA","false",2933,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 17 på vegne av FrP, H og KrF.","2012-12-05 19:48:26"
55494,"1.0",-1,57,64,48,1,1,"false","",26,"true","DTA","true",2934,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-05 19:48:56"
55506,"1.0",-1,24,64,81,1,2,"false","",26,"true","DTA","false",2935,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 20 på vegne av H og KrF.","2012-12-05 19:49:40"
55506,"1.0",-1,25,64,80,1,2,"false","",26,"true","DTA","false",2936,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 13, 14, 16 og 17 på vegne av FrP.","2012-12-05 19:50:00"
55506,"1.0",-1,24,65,80,1,2,"false","",26,"true","DTA","false",2937,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 10 - 12, 15, 18 og 19 på vegne av FrP.","2012-12-05 19:50:20"
55506,"1.0",-1,31,64,74,1,2,"false","",26,"true","DTA","false",2938,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 6 - 8 på vegne av FrP og KrF.","2012-12-05 19:50:39"
55506,"1.0",-1,30,64,75,1,2,"false","",26,"true","DTA","false",2939,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 9 på vegne av FrP og KrF.","2012-12-05 19:50:56"
55506,"1.0",-1,43,64,62,1,2,"false","",26,"true","DTA","false",2940,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 5 på vegne av FrP og H.","2012-12-05 19:51:14"
55506,"1.0",-1,42,64,63,1,2,"false","",26,"true","DTA","false",2941,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4 på vegne av FrP og H.","2012-12-05 19:51:29"
55506,"1.0",-1,49,64,56,1,2,"false","",26,"true","DTA","false",2942,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 2 og 3 på vegne av FrP, H og KrF.","2012-12-05 19:51:50"
55506,"1.0",-1,48,64,57,1,2,"false","",26,"true","DTA","false",2943,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP, H og KrF.","2012-12-05 19:52:08"
55506,"1.0",-1,56,65,48,1,2,"false","",26,"true","DTA","true",2944,"ikke_spesifisert","ikke_spesifisert","","Rammeområde 7,  romertall I, II, III, IV, V, VI, VII, VIII og IX.","2012-12-05 19:52:35"
55506,"1.0",-1,-1,-1,-1,1,2,"false","",26,"false","DTA","true",2945,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Rammeområde 7,  romertall X.","2012-12-05 19:53:04"
54693,"1.0",-1,81,65,23,1,3,"false","",26,"true","DTA","true",2946,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-05 19:53:29"
54693,"1.0",-1,76,69,24,1,3,"false","",26,"true","DTA","true",2947,"ikke_spesifisert","ikke_spesifisert","","Lovens overskrift og loven i sin helhet.","2012-12-05 19:53:53"
54198,"1.0",2949,24,64,81,1,4,"false","",26,"true","DTA","false",2948,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-12-05 19:55:02"
54198,"1.0",2948,81,64,24,1,4,"false","",26,"true","DTA","true",2949,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-12-05 19:55:02"
54494,"1.0",-1,-1,-1,-1,1,5,"false","",26,"false","DTA","true",2950,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding.","2012-12-05 19:55:22"
53789,"1.0",-1,-1,-1,-1,1,6,"false","",26,"false","DTA","true",2951,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding.","2012-12-05 19:55:44"
55522,"1.0",-1,5,72,92,1,1,"false","",27,"true","AC","false",2952,"ikke_spesifisert","ikke_spesifisert","","Forslag 70 på vegne av KrF.","2012-12-06 20:25:34"
55522,"1.0",-1,18,70,81,1,1,"false","",27,"true","AC","false",2953,"ikke_spesifisert","ikke_spesifisert","","Forslag 69 på vegne av H.","2012-12-06 20:25:56"
55522,"1.0",-1,23,71,75,1,1,"false","",27,"true","AC","false",2954,"ikke_spesifisert","ikke_spesifisert","","Forslag  65 på vegne av H og KrF.","2012-12-06 20:26:18"
55522,"1.0",-1,25,70,74,1,1,"false","",27,"true","AC","false",2955,"ikke_spesifisert","ikke_spesifisert","","Forslagene 63, 64 og 66 - 68 på vegne av H og KrF.","2012-12-06 20:26:49"
55522,"1.0",-1,23,70,76,1,1,"false","",27,"true","AC","false",2956,"ikke_spesifisert","ikke_spesifisert","","Forslagene 16 - 22, 24, 26 - 28, 30 - 33, 35 - 62 og 71 på vegne av FrP.","2012-12-06 20:27:20"
55522,"1.0",-1,40,70,59,1,1,"false","",27,"true","AC","false",2957,"ikke_spesifisert","ikke_spesifisert","","Forslagene 15, 23, 25 og 34 på vegne av FrP.","2012-12-06 20:27:48"
55522,"1.0",-1,24,70,75,1,1,"false","",27,"true","AC","false",2958,"ikke_spesifisert","ikke_spesifisert","","Forslag  29 på vegne av FrP.","2012-12-06 20:28:10"
55522,"1.0",-1,28,70,71,1,1,"false","",27,"true","AC","false",2959,"ikke_spesifisert","ikke_spesifisert","","Forslagene 12 - 14 på vegne av FrP og KrF.","2012-12-06 20:29:24"
55522,"1.0",-1,41,70,58,1,1,"false","",27,"true","AC","false",2960,"ikke_spesifisert","ikke_spesifisert","","Forslagene 2 - 5, 7 og 10 på vegne av FrP og H.","2012-12-06 20:29:51"
55522,"1.0",-1,42,70,57,1,1,"false","",27,"true","AC","false",2961,"ikke_spesifisert","ikke_spesifisert","","Forslag  1, 6, 8, 9 og 11 på vegne av FrP og H.","2012-12-06 20:30:16"
55522,"1.0",-1,53,70,46,1,1,"false","",27,"true","AC","true",2962,"ikke_spesifisert","ikke_spesifisert","","Stor bokstav A, romertallene I til og med XXII (22).","2012-12-06 20:31:33"
55522,"1.0",-1,74,70,25,1,1,"false","",27,"true","AC","true",2963,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding, Stor bokstav B, romertall XXIII (23).","2012-12-06 20:32:01"
55522,"1.0",-1,47,70,52,1,1,"false","",27,"true","AC","false",2964,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding, resten av stor bokstav B, romertallene XXIV (24) til LII (52)","2012-12-06 20:32:36"
55595,"1.0",-1,-1,-1,-1,1,2,"false","",27,"false","AC","true",2965,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-06 20:33:00"
55566,"1.0",-1,23,70,76,1,3,"false","",27,"true","AC","false",2966,"ikke_spesifisert","ikke_spesifisert","","Forslag 2 på vegne av FrP.","2012-12-06 20:33:19"
55566,"1.0",2968,23,70,76,1,3,"false","",27,"true","AC","false",2967,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingens romertall II pkt. 1 og forslag  nr. 1 fra FrP","2012-12-06 20:34:05"
55566,"1.0",2967,76,70,23,1,3,"false","",27,"true","AC","true",2968,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingens romertall II pkt. 1 og forslag  nr. 1 fra FrP","2012-12-06 20:34:05"
55566,"1.0",-1,-1,-1,-1,1,3,"false","",27,"false","AC","true",2969,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding: Romertall I og romertall II pkt. 2.","2012-12-06 20:34:22"
55061,"1.0",2971,44,71,54,1,4,"false","",27,"true","AC","false",2970,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:35:13"
55061,"1.0",2970,54,71,44,1,4,"false","",27,"true","AC","true",2971,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:35:13"
55226,"1.0",2973,21,73,75,1,5,"false","",27,"true","AC","false",2972,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:35:54"
55226,"1.0",2972,75,73,21,1,5,"false","",27,"true","AC","true",2973,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:35:54"
53844,"1.0",2975,39,72,58,1,6,"false","",27,"true","AC","false",2974,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:36:51"
53844,"1.0",2974,58,72,39,1,6,"false","",27,"true","AC","true",2975,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:36:51"
53788,"1.0",-1,2,70,97,1,7,"false","",27,"true","AC","false",2976,"ikke_spesifisert","ikke_spesifisert","","Forslagene 25 - 27, 29 - 33 og 35 - 38 på vegne av V.","2012-12-06 20:37:44"
53788,"1.0",-1,11,71,87,1,7,"false","",27,"true","AC","false",2977,"ikke_spesifisert","ikke_spesifisert","","Forslag  28 på vegne av V.","2012-12-06 20:38:07"
53788,"1.0",-1,44,70,55,1,7,"false","",27,"true","AC","false",2978,"ikke_spesifisert","ikke_spesifisert","","Forslag  34 på vegne av V.","2012-12-06 20:38:32"
53788,"1.0",-1,41,70,58,1,7,"false","",27,"true","AC","false",2979,"ikke_spesifisert","ikke_spesifisert","","Forslagene 22 - 24 på vegne av FrP og H.","2012-12-06 20:38:54"
53788,"1.0",-1,42,71,56,1,7,"false","",27,"true","AC","false",2980,"ikke_spesifisert","ikke_spesifisert","","Forslagene 16 - 21 på vegne av FrP og H.","2012-12-06 20:39:20"
53788,"1.0",-1,46,70,53,1,7,"false","",27,"true","AC","false",2981,"ikke_spesifisert","ikke_spesifisert","","Forslag  1 på vegne av FrP, H og KrF.","2012-12-06 20:39:55"
53788,"1.0",-1,47,70,52,1,7,"false","",27,"true","AC","false",2982,"ikke_spesifisert","ikke_spesifisert","","Forslagene 2 - 15 på vegne av FrP, H og KrF.","2012-12-06 20:40:21"
53788,"1.0",-1,-1,-1,-1,1,7,"false","",27,"false","AC","true",2983,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-06 20:40:52"
53428,"1.0",-1,47,70,52,1,8,"false","",27,"true","AC","false",2984,"ikke_spesifisert","ikke_spesifisert","","Forslagene 1 - 30 på vegne av FrP, H og KrF.","2012-12-06 20:41:16"
53428,"1.0",-1,-1,-1,-1,1,8,"false","",27,"false","AC","true",2985,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-06 20:41:49"
53430,"1.0",2987,46,70,53,1,9,"false","",27,"true","AC","false",2986,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP, H og KrF","2012-12-06 20:43:31"
53430,"1.0",2986,53,70,46,1,9,"false","",27,"true","AC","true",2987,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP, H og KrF","2012-12-06 20:43:31"
53433,"1.0",2989,45,70,54,1,10,"false","",27,"true","AC","false",2988,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP, H og KrF","2012-12-06 20:44:20"
53433,"1.0",2988,54,70,45,1,10,"false","",27,"true","AC","true",2989,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag 1 fra FrP, H og KrF","2012-12-06 20:44:20"
53558,"1.0",-1,-1,-1,-1,1,11,"false","",27,"false","AC","true",2990,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-06 20:44:57"
54207,"1.0",-1,73,73,23,1,12,"false","",27,"true","AC","true",2991,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-06 20:45:17"
55509,"1.0",-1,24,74,71,1,1,"false","",28,"true","MN","false",2992,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 21 og 22 på vegne av H og KrF.","2012-12-07 13:26:58"
55509,"1.0",-1,23,73,73,1,1,"false","",28,"true","MN","false",2993,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 16 - 20 på vegne av FrP.","2012-12-07 13:27:21"
55509,"1.0",-1,39,73,57,1,1,"false","",28,"true","MN","false",2994,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 5 - 7 og 12 på vegne av FrP og H.","2012-12-07 13:27:47"
55509,"1.0",-1,40,73,56,1,1,"false","",28,"true","MN","false",2995,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 4, 8 og 9 på vegne av FrP og H.","2012-12-07 13:28:23"
55509,"1.0",-1,45,73,51,1,1,"false","",28,"true","MN","false",2996,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 13 - 15 på vegne av FrP og H.","2012-12-07 13:28:51"
55509,"1.0",-1,46,73,50,1,1,"false","",28,"true","MN","false",2997,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 - 3, 10 og 11 på vegne av FrP og H.","2012-12-07 13:29:20"
55509,"1.0",-1,57,73,39,1,1,"false","",28,"true","MN","true",2998,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding: Rammeområde 4 romertallene I (1) til og med XIII (13)","2012-12-07 13:29:52"
55509,"1.0",-1,57,73,39,1,1,"false","",28,"true","MN","true",2999,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding: Rammeområde 8 romertallene I (1) til og med IX (9)","2012-12-07 13:30:23"
55112,"1.0",-1,-1,-1,-1,1,2,"false","",28,"false","MN","true",3000,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-07 13:31:00"
54696,"1.0",-1,25,73,71,1,3,"false","",28,"true","MN","false",3001,"ikke_spesifisert","ikke_spesifisert","","Forslag nr. 1 på vegne av FrP.","2012-12-07 13:31:26"
54696,"1.0",-1,-1,-1,-1,1,3,"false","",28,"false","MN","true",3002,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding","2012-12-07 13:32:00"
55365,"1.0",-1,-1,-1,-1,1,4,"false","",29,"false","OYK","true",3014,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Innstillingens tilråding.","2012-12-10 21:25:56"
54163,"1.0",3016,21,73,75,1,5,"false","",29,"true","OYK","false",3015,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-12-10 21:26:47"
54163,"1.0",3015,75,73,21,1,5,"false","",29,"true","OYK","true",3016,"ikke_spesifisert","ikke_spesifisert","","Det voteres alternativt mellom innstillingen  og forslag nr..1 fra FrP","2012-12-10 21:26:47"
55787,"1.0",-1,-1,-1,-1,1,1,"false","",30,"false","MN","true",3019,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","lov om endringer i folketrygdloven romertall  I  og  II","2012-12-11 10:03:43"
55787,"1.0",-1,-1,-1,-1,1,1,"false","",30,"false","MN","true",3020,"ikke_spesifisert","enstemmig_vedtatt","Enstemmig vedtatt","Lovens overskrift og loven i sin helhet.","2012-12-11 10:03:53"
55507,"1.0",-1,24,67,78,1,2,"false","",30,"true","SOH","false",3021,"ikke_spesifisert","ikke_spesifisert","","Forslag 29 på vegne av H og KrF.","2012-12-11 21:23:49"
55507,"1.0",-1,24,67,78,1,2,"false","",30,"true","SOH","false",3022,"ikke_spesifisert","ikke_spesifisert","","Forslagene 8 - 10, 12-14, 16, 18, 19 og 21 - 28 på vegne av FrP.","2012-12-11 21:24:19"
55507,"1.0",-1,25,67,77,1,2,"false","",30,"true","SOH","false",3023,"ikke_spesifisert","ikke_spesifisert","","Forslagene  5 - 7, 11, 15, 17 og 20 på vegne av FrP.","2012-12-11 21:24:48"
55507,"1.0",-1,41,67,61,1,2,"false","",30,"true","SOH","false",3024,"ikke_spesifisert","ikke_spesifisert","","Forslagene  3 og 4 på vegne av FrP og H.","2012-12-11 21:25:14"
55507,"1.0",-1,42,67,60,1,2,"false","",30,"true","SOH","false",3025,"ikke_spesifisert","ikke_spesifisert","","Forslag  2 på vegne av FrP og H.","2012-12-11 21:25:39"
55507,"1.0",-1,48,67,54,1,2,"false","",30,"true","SOH","false",3026,"ikke_spesifisert","ikke_spesifisert","","Forslag 1 på vegne av  FrP, H og KrF.","2012-12-11 21:26:07"
55507,"1.0",-1,56,67,46,1,2,"false","",30,"true","SOH","true",3027,"ikke_spesifisert","ikke_spesifisert","","Innstillingens tilråding","2012-12-11 21:26:42"
53880,"1.0",-1,24,68,77,1,3,"false","",30,"true","SOH","false",3028,"ikke_spesifisert","ikke_spesifisert","","Forslagene 1 - 5 på vegne av FrP.","2012-12-11 21:27:14"
53880,"1.0",-1,84,67,18,1,3,"false","",30,"true","SOH","true",3029,"ikke_spesifisert","ikke_spesifisert","","lov om endringar i kommunelova m .m. romertall I § 17 nr. 2 tredje punktum og § 17 nr. 3 første punktum","2012-12-11 21:27:50"
